media_source_key,legacy_path,previous_owner_pages,new_owner,role,sha256,decision_id,final_action,notes
asset:images/demoprod.jpg,images/demoprod.jpg,index-resp.php,,standalone_attachment,93a6b431cf03b2a1664882fc2bce0bdd4093348906f900d04adb4945af938f21,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/proy1.jpg,images/proy1.jpg,index-resp.php|puertas-seccionales-industriales.php,,standalone_attachment,4caab5a59cda64741a1cb23d894a9a988a079bf0f77ead35f63f7b07774dd2e4,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/proy2.jpg,images/proy2.jpg,index-resp.php|puertas-de-garaje-aisladas.php|puertasresidenciales.php|residencial.php,,standalone_attachment,c71388fb2ac3029f52c22b3510679e2b6676ea8174ccab9bb2548b5765046b59,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/proy3.jpg,images/proy3.jpg,index-resp.php,,standalone_attachment,8a9cc1042f839eda0c2cc34a40970468c80ce0de1ea39efeb5c60af9d9642f51,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/proy4.jpg,images/proy4.jpg,index-resp.php|puertas-residenciales.php,,standalone_attachment,f2d6c54bdf8a42de26444e66780b9d6ff5c838486352fcf04352132f91b2ea88,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/proy5.jpg,images/proy5.jpg,index-resp.php|index-resp.php|index-resp.php|puertas-residenciales.php,,standalone_attachment,188dbefd4d15a2bd0f5aeec892a52f46344fac4b073b94d52c6acc907eb3095c,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/proy6.jpg,images/proy6.jpg,index-resp.php|index-resp.php|index-resp.php|index-resp.php|index-resp.php,,standalone_attachment,c5e0d5038868e22d252252316f4f980603b1705cc60c657085c0ff75de95f574,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/acanalado.jpg,images/acanalado.jpg,industrial.php|puerta-de-acero-acanalado.php|puertas-residenciales.php|puertas-seccionales-industriales.php,,,2a3c939c1e128390a1d877946f9c381b92ad14b14460a491e13084c5adcff95b,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/industrial3.jpg,images/industrial3.jpg,industrial.php|puertas-rapidas-enrollables.php,,,a169ab3b4745b8b2fbf535b4b3c24634780f3387b3bf441422403f918cc21884,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/lift.jpg,images/lift.jpg,industrial.php|lift-master-mod-h.php|lift-master.php|liftmaster-modh.php|operadores-puertas-seccionales-cortinas.php,,,1f009fd1cc71d72d73ae15534011635a10e29f60cb81cddfc851698a9f4bbd25,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/preda.jpg,images/preda.jpg,industrial.php|predadoor-nxt-door.php|puertas-rapidas.php,sql:productos:37,featured_image,c650f63900096ba087b9ab072b9b891e7adf4c130e05e3f44075e8e2281c72a9,Q02,MIGRATE,"Q02: parte de la union de medios de predadoor-nxt-door.php (ganador sql:productos:37); ver 01-q02-duplicate-resolution.md."
asset:images/tiras.jpg,images/tiras.jpg,industrial.php|tiras-plasticas-hawaianas.php,,,e373c7ca387d197f364a5d7300f2329a23c0236bdf099408351a9e58ffa613ce,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/rapida.jpg,images/rapida.jpg,infraca-quality-doors.php,,,92abddde67d71745a1b04770eff45807b78c886fdfbfdce6f9e1c0a18774313a,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/apilable.jpg,images/apilable.jpg,infraca-quality-doors.php|rapida-apilable.php,,,46827d6995078dd9790f66e48d985712e3ea5466258f71205b584edae47e2a21,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/star4.jpg,images/star4.jpg,kelley.php|retenedores-de-vehiculos.php|star4-vehicle-restraint.php,sql:productos:25,featured_image,0b341e8e5cd84722a20ab84b05beb4686ab82e7635251103305b233224095a61,Q02,MIGRATE,"Q02: parte de la union de medios de star4-vehicle-restraint.php (ganador sql:productos:25); ver 01-q02-duplicate-resolution.md."
asset:fichas/Alumina-Technical-Specifications-15.pdf,fichas/Alumina-Technical-Specifications-15.pdf,kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php,sql:productos:41,datasheet,c07fe0e4b2b216fa430aa4dae40407d2298bbd201f6e5b5bc14f80e79422e370,Q02,MIGRATE,"Q02: parte de la union de medios de kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php (ganador sql:productos:41); ver 01-q02-duplicate-resolution.md."
asset:images/lin2.jpg,images/lin2.jpg,lab-4-fotocelulas-de-rayos-infrarrojos.php,static:lab-4-fotocelulas-de-rayos-infrarrojos.php,featured_image,ca8eb592c3b4821a18c0783be28d8f68c4e92bbf9289003dd8fc726955263198,Q04,MIGRATE,"Q04: parte de la ficha estatica static:lab-4-fotocelulas-de-rayos-infrarrojos.php."
asset:images/lazo.jpg,images/lazo.jpg,lab-9-detectores-de-volumen-de-metal-loop.php,static:lab-9-detectores-de-volumen-de-metal-loop.php,featured_image,1e39e9354ef996a9af56e8873bddcf593744f145a29975fe86f98f1e660e09a4,Q04,MIGRATE,"Q04: parte de la ficha estatica static:lab-9-detectores-de-volumen-de-metal-loop.php."
asset:fichas/Minidock.pdf,fichas/Minidock.pdf,labio-de-elevacion-mecanico-dockman.php,,,6bfaa082e153a9e1aa247302d321859177f5adff9d472ba8b662c766625fedec,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/minidock.png,images/minidock.png,labio-de-elevacion-mecanico-dockman.php,,,c208a7d361c46541780413998a5d07ce4eaef7dbc5f00a53357b791db4cb10c6,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/lan.jpg,images/lan.jpg,lan-4-sistema-de-teclado-con-combinacion-digital.php,static:lan-4-sistema-de-teclado-con-combinacion-digital.php,featured_image,afe879c98a3bc99aab9cc195da45b52f240eb33583edb4df3a766964e9b87b19,Q04,MIGRATE,"Q04: parte de la ficha estatica static:lan-4-sistema-de-teclado-con-combinacion-digital.php."
asset:images/lan7.jpg,images/lan7.jpg,lan-7-sistema-de-mando-de-proximidad-de-tarjetas-con-tecnologia-transponder.php,static:lan-7-sistema-de-mando-de-proximidad-de-tarjetas-con-tecnologia-transponder.php,featured_image,0fb16978032736bb3845db475e441699ccbf6aed9cdc309d2ae3128d6631a19e,Q04,MIGRATE,"Q04: parte de la ficha estatica static:lan-7-sistema-de-mando-de-proximidad-de-tarjetas-con-tecnologia-transponder.php."
asset:fichas/Lift-Master-H-Sell-Sheet-Spanish.pdf,fichas/Lift-Master-H-Sell-Sheet-Spanish.pdf,lift-master-mod-h.php,,,a6dd74af993459d78b02cd208ce4b26d34dfab97a87c903ad757e39e6456de44,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/semaforo.jpg,images/semaforo.jpg,light-communication-system-lcs.php,static:light-communication-system-lcs.php,featured_image,64f19dbbcb0a809387d8d15f950b4aca2ef993e11fe6f2c5c1d6fe65f7eb39d0,Q04,MIGRATE,"Q04: parte de la ficha estatica static:light-communication-system-lcs.php."
asset:images/phob.png,images/phob.png,lux-2b-y-lux-gv-piston-hidraulico-para-puerta-abatible.php|phobos-n-piston-electromecanico.php,sql:productos:46,featured_image,74016d981d3a7a8c452877cc9585d3cb815b59254955ff9e0b4eb0dd5eb3124e,Q02,MIGRATE,"Q02: parte de la union de medios de phobos-n-piston-electromecanico.php (ganador sql:productos:46); ver 01-q02-duplicate-resolution.md."
asset:images/ditecc.jpg,images/ditecc.jpg,luxo-robusto-e-incansable-para-servicios-intensivos-para-hojas-de-hasta-5-m.php,static:luxo-robusto-e-incansable-para-servicios-intensivos-para-hojas-de-hasta-5-m.php,featured_image,d30d0dbc873a01c113ae5860462e1c8bbcb6d9320f17933ebe41260675a5438d,Q04,MIGRATE,"Q04: parte de la ficha estatica static:luxo-robusto-e-incansable-para-servicios-intensivos-para-hojas-de-hasta-5-m.php."
asset:images/quienes-int.jpg,images/quienes-int.jpg,nosotros.php,,standalone_attachment,2d518c8bd06e7eeaf543e2dbbbe4dec2da46f9c47b4d4144bd8e3911a16c9bc0,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:fichas/Operador-RHX-Folleto-comercial-para-cortina.pdf,fichas/Operador-RHX-Folleto-comercial-para-cortina.pdf,operador-comercial-rhx.php,sql:productos:12,datasheet,d630b67ab752292f6c750a6a907361c8f690af7133fc800e168a466af54f649f,Q02,MIGRATE,"Q02: parte de la union de medios de operador-comercial-rhx.php (ganador sql:productos:12); ver 01-q02-duplicate-resolution.md."
asset:images/rhx-operator.jpg,images/rhx-operator.jpg,operador-comercial-rhx.php|overhead-door.php,sql:productos:12,featured_image,8becb828134e493d441117dc9921620c5825a515f7fb88f424085b75e776ba49,Q02,MIGRATE,"Q02: parte de la union de medios de operador-comercial-rhx.php (ganador sql:productos:12); ver 01-q02-duplicate-resolution.md."
asset:fichas/operador-cortina.pdf,fichas/operador-cortina.pdf,operador-para-cortina-enrrollable-rsx.php,sql:productos:86,datasheet,b88c0421334b4f965417ad715785a32900fb021b8cf40dda8fa72b9691b582c9,Q01,MIGRATE,"Q01: parte de la union de medios de operador-para-cortina-enrrollable-rsx.php (propietario sql:productos:86); ver 07-q01-content-ownership.md."
asset:images/rsx.jpg,images/rsx.jpg,operador-para-cortina-enrrollable-rsx.php|operadores-puertas-seccionales-cortinas.php,sql:productos:86,featured_image,197b793185a90868231a4c73798ba10cfc59098b45b65a87746b6592e2772146,Q01,MIGRATE,"Q01: parte de la union de medios de operador-para-cortina-enrrollable-rsx.php (propietario sql:productos:86); ver 07-q01-content-ownership.md."
asset:fichas/rhx-commercial-operator-brochure.pdf,fichas/rhx-commercial-operator-brochure.pdf,operador-para-perfilados-comerciales-jst.php,sql:productos:77,datasheet,525617851dbf6430bb53100d0fdef5a95b0a048b0bc20f3778005bb48cd788ca,Q01,MIGRATE,"Q01: parte de la union de medios de operador-para-perfilados-comerciales-jst.php (propietario sql:productos:77); ver 07-q01-content-ownership.md."
asset:images/rhx.jpg,images/rhx.jpg,operador-para-perfilados-comerciales-jst.php|operadores-puertas-seccionales-cortinas.php,sql:productos:77,featured_image,722ad71a1cc774af2fe4069c6ee850c6a5f73681009c127a45757a0d55fe3103,Q01,MIGRATE,"Q01: parte de la union de medios de operador-para-perfilados-comerciales-jst.php (propietario sql:productos:77); ver 07-q01-content-ownership.md."
asset:fichas/rmx-commercial-operator-brochure.pdf,fichas/rmx-commercial-operator-brochure.pdf,operador-para-perfilados-comerciales-sel.php,,,71b771412a25490cbcd3e63693ab0fb37c51b1d7b62bc29df3c3f97af5bdce8f,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/rmx.jpg,images/rmx.jpg,operador-para-perfilados-comerciales-sel.php|operadores-puertas-seccionales-cortinas.php,,,4d932cd0a983bb2ff7afcc12c2291bc9650d31b152ec29254ce3b158578e5f67,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/Access-Pro.jpg,images/Access-Pro.jpg,operadores-para-puerta-abatible.php|operadores-para-puertas-ascendentes.php|operadores-para-puertas-corredizas-residenciales.php|overhead-door.php,,,31b83c9d2d7a58e79b0a86b54bf678e87a400685b131428117c56b012a394322,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/door-operator-rhx-1.jpg,images/door-operator-rhx-1.jpg,operadores-para-puerta-corrediza-industrial.php,,,f0d33107c5522dbb8a6aeb428a4303da767f676d96bad901598ecc32d4e6d808,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/thumbnail_image005.jpg,images/thumbnail_image005.jpg,operadores-para-puerta-corrediza-industrial.php,,,d1a513e10f03d2eaca1d53ad78f72f39f948acbea2f7c834bd25429e56fb1743,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:fichas/cdx-commercial-operator-sellsheet.pdf,fichas/cdx-commercial-operator-sellsheet.pdf,operadores-para-puertas-de-mostrador-cdo.php,sql:productos:85,datasheet,ab12459a93c9f40a62edea1a44db215f841e677016b8ff42cfe25589882cff1d,Q01,MIGRATE,"Q01: parte de la union de medios de operadores-para-puertas-de-mostrador-cdo.php (propietario sql:productos:85); ver 07-q01-content-ownership.md."
asset:images/ocx.jpg,images/ocx.jpg,operadores-para-puertas-de-mostrador-cdo.php|operadores-puertas-seccionales-cortinas.php,sql:productos:85,featured_image,df6e4d54f77fa4527b06c1990b7b57730b04d736ce30f252b7b802701692780d,Q01,MIGRATE,"Q01: parte de la union de medios de operadores-para-puertas-de-mostrador-cdo.php (propietario sql:productos:85); ver 07-q01-content-ownership.md."
asset:images/access.jpg,images/access.jpg,operadores-puerta-abatible.php|operadores-puerta-corrediza-residencial.php|operadores-puertas-ascendentes.php,,,bdb4b511632f7d20d9a67e6e5125c7d68244049d50f7befd80b78164285a16d8,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/silent.jpg,images/silent.jpg,operadores-puerta-abatible.php|operadores-puerta-corrediza-residencial.php|operadores-puertas-ascendentes.php,,,5911a22a3a1c5404769168b7b024714de120ad23c46c287adb303803911c964e,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/residencial.jpg,images/residencial.jpg,operadores-puerta-corrediza-residencial.php,,,f98547a95703268bc2cdfa59195986520957f05d5722ad3c33e2ca93592c75f0,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/sectional-steel-thermacore-door-592.jpg,images/sectional-steel-thermacore-door-592.jpg,overhead-door.php|puerta-seccional-de-acero-thermacore-serie-592.php|puertas-seccionales-industriales.php,,,a256d5a3cd77f125ab345cf5469c6bce0dcde897370f9a7338cd254465dd0473,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/foto_puerta.png,images/foto_puerta.png,overhead-door.php,,,84188b1fd606f484451b2c95db1e0e00940b32c84f34f5d8fe5c9dfd0345092e,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:fichas/pistones-hidraulicos-p457.pdf,fichas/pistones-hidraulicos-p457.pdf,p45-7-piston-hidraulico-para-puerta-abatible.php,,,23c78a5126bd5807af19f25a172f1fcebe9a4423ca46adce181ca18a6956da8c,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/p4.png,images/p4.png,p45-7-piston-hidraulico-para-puerta-abatible.php,,,b0fafe1470985b0fc51ac211cda661fceed9383b99053cbf9cebf19f2dea05a9,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/pas.jpg,images/pas.jpg,pas-sensores-volumetricos.php,static:pas-sensores-volumetricos.php,featured_image,ee97b777e1f3829c1354c1e94f26d3bc75651f03244021181c5dc80e001773b9,Q04,MIGRATE,"Q04: parte de la ficha estatica static:pas-sensores-volumetricos.php."
asset:fichas/pistones-electromecanicos-phobos.pdf,fichas/pistones-electromecanicos-phobos.pdf,phobos-n-piston-electromecanico.php,sql:productos:46,datasheet,77e234519d4f3a3c241f93e06a3d4b3b6a3d2cb9501c85d225ee11e59a12a355,Q02,MIGRATE,"Q02: parte de la union de medios de phobos-n-piston-electromecanico.php (ganador sql:productos:46); ver 01-q02-duplicate-resolution.md."
asset:fichas/Predadoor_NXT_LIT020720_ES.pdf,fichas/Predadoor_NXT_LIT020720_ES.pdf,predadoor-nxt-door.php,sql:productos:37,datasheet,0eb232313702b26e571a57d872fbef0a85b66ec7c71a0ad66e7237c492ab0077,Q02,MIGRATE,"Q02: parte de la union de medios de predadoor-nxt-door.php (ganador sql:productos:37); ver 01-q02-duplicate-resolution.md."
asset:fichas/puerta-430.pdf,fichas/puerta-430.pdf,puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php,sql:productos:66,datasheet,0a7193edcd8929ac114043fcbffb8e53109ce4363f062cb269f2062ce9e1b4f8,Q01,MIGRATE,"Q01: parte de la union de medios de puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php (propietario sql:productos:66); ver 07-q01-content-ownership.md."
asset:images/puerta-430.jpg,images/puerta-430.jpg,puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php|puertas-seccionales-industriales.php,sql:productos:66,featured_image,4a3fcd0fa5e0abb158dba62b7d67cef2a74dc07a72ef248776d87319fd5c4871,Q01,MIGRATE,"Q01: parte de la union de medios de puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php (propietario sql:productos:66); ver 07-q01-content-ownership.md."
asset:images/puerta-430t.png,images/puerta-430t.png,puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php,sql:productos:66,gallery,f98bfbd3e507d543dccdd0b79872924930d309426f59e39d1e3e6c15f01aead0,Q01,MIGRATE,"Q01: parte de la union de medios de puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php (propietario sql:productos:66); ver 07-q01-content-ownership.md."
asset:fichas/CONTRA_EXPLOSION.pdf,fichas/CONTRA_EXPLOSION.pdf,puerta-contra-explosion.php,sql:productos:26,datasheet,9a08f21454a782eb1163d4fa3299460127e0fd4f65c856a250a493566171007c,Q02,MIGRATE,"Q02: parte de la union de medios de puerta-contra-explosion.php (ganador sql:productos:26); ver 01-q02-duplicate-resolution.md."
asset:images/explo.png,images/explo.png,puerta-contra-explosion.php,sql:productos:26,featured_image,6ac4a30daede11dcc8cfd42575c8cd569f39c7764ffa5303842227665520a52b,Q02,MIGRATE,"Q02: parte de la union de medios de puerta-contra-explosion.php (ganador sql:productos:26); ver 01-q02-duplicate-resolution.md."
asset:fichas/CMDC-0524SP-14-1.pdf,fichas/CMDC-0524SP-14-1.pdf,puerta-de-acero-acanalado-modelos-524.php,sql:productos:18,datasheet,4c0e907d3846a72f5bea4da1e2f2d67d2afdaab66211045725eee9b430bdbf4e,Q02,MIGRATE,"Q02: parte de la union de medios de puerta-de-acero-acanalado-modelos-524.php (ganador sql:productos:18); ver 01-q02-duplicate-resolution.md."
asset:images/acanalada.jpg,images/acanalada.jpg,puerta-de-acero-acanalado-modelos-524.php,sql:productos:18,featured_image,9fad3d6401035bcc08e7216c4f8ed554194399e1a7f78c8b73474d6de898ccf6,Q02,MIGRATE,"Q02: parte de la union de medios de puerta-de-acero-acanalado-modelos-524.php (ganador sql:productos:18); ver 01-q02-duplicate-resolution.md."
asset:images/acanalado2.jpg,images/acanalado2.jpg,puerta-de-acero-acanalado.php|puertas-residenciales.php,,,66121670ab22f725503048c152bfdc1de978b800edc3b85ee2f4d57860c14107,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:fichas/Puerta-Estandar-Reforzada-Door-Lock.pdf,fichas/Puerta-Estandar-Reforzada-Door-Lock.pdf,puerta-estandar-reforzada.php,,,139a64480264a51363a69a0226db6c50011778bdada4f76338eea90c9b9e5048,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:fichas/Puerta-Standar-Reforzada-folleto.pdf,fichas/Puerta-Standar-Reforzada-folleto.pdf,puerta-estandar-reforzada.php,,,65e1847b24421b276ac853a1e73fc6bfbf667b626bf320636e00ecd9de65be7b,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/reforzada.png,images/reforzada.png,puerta-estandar-reforzada.php,,,867363354fc4393a19a4b41921685352244a6385a986b0076d4c18433fdb69c3,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:fichas/Puerta_Estandar_Door-Lock.pdf,fichas/Puerta_Estandar_Door-Lock.pdf,puerta-estandar.php,,,57f1113daf08862483508cc79df9be3e9db4014826911f0610bd45b022687ee2,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:fichas/Puerta-Standar-Folleto.pdf,fichas/Puerta-Standar-Folleto.pdf,puerta-estandar.php,,,c9216939c05693f76f5accc0c909fee7c48db9cb8f2b5997dbedaed4032f3124,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/estandar.png,images/estandar.png,puerta-estandar.php,,,c616e806c85141f14a52c561c99a3c6414ebb68febb80252bab25f373c7c6e3a,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:fichas/Puerta-Holandesa-Door-Lock.pdf,fichas/Puerta-Holandesa-Door-Lock.pdf,puerta-holandesa.php,,,71fe19113ba1fd801e7a0717da7ffc7ed1de028a2d5ed7fe00d5e69eea6b2492,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/holandesa.png,images/holandesa.png,puerta-holandesa.php,,,17af36083079920c3da9e3cccabbd0ee34c961cddd3cb6575fdb2a8a77ac9e23,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/hospital.png,images/hospital.png,puerta-para-hospital.php,sql:productos:34,featured_image,894e073f2f592ce614409e721a476908c7e8c7f88c419f57fd60dfd95fe078e1,Q01,MIGRATE,"Q01: parte de la union de medios de puerta-para-hospital.php (propietario sql:productos:34); ver 07-q01-content-ownership.md."
asset:fichas/puerta-seccional-422.pdf,fichas/puerta-seccional-422.pdf,puerta-seccionabl-acero-perfiles-422-uso-pesado.php,sql:productos:69,datasheet,a922b6ce9f9ca80b565a3b24be27a086f555aa305db9b9135443c079d93255df,Q01,MIGRATE,"Q01: parte de la union de medios de puerta-seccionabl-acero-perfiles-422-uso-pesado.php (propietario sql:productos:69); ver 07-q01-content-ownership.md."
asset:images/sectional-steel-models-422-426.jpg,images/sectional-steel-models-422-426.jpg,puerta-seccionabl-acero-perfiles-422-uso-pesado.php|puertas-seccionales-industriales.php,sql:productos:69,gallery,c8774b96d0370cd808267857940e635c603e1c74735a3c7d7c9619e233449bf4,Q01,MIGRATE,"Q01: parte de la union de medios de puerta-seccionabl-acero-perfiles-422-uso-pesado.php (propietario sql:productos:69); ver 07-q01-content-ownership.md."
asset:images/puerta-422t.png,images/puerta-422t.png,puerta-seccionabl-acero-perfiles-422-uso-pesado.php|puerta-seccional-de-acero-perfiles-432-uso-medio.php,sql:productos:69,featured_image,3f0fa27ed9ee9062ad2002368a1de054ad189d06545725f76b88ba33a63e03c0,Q01,MIGRATE,"Q01: parte de la union de medios de puerta-seccionabl-acero-perfiles-422-uso-pesado.php (propietario sql:productos:69); ver 07-q01-content-ownership.md."
asset:fichas/puerta-seccional-418.pdf,fichas/puerta-seccional-418.pdf,puerta-seccional-de-acero-perfiles-418.php,sql:productos:68,datasheet,a922b6ce9f9ca80b565a3b24be27a086f555aa305db9b9135443c079d93255df,Q01,MIGRATE,"Q01: parte de la union de medios de puerta-seccional-de-acero-perfiles-418.php (propietario sql:productos:68); ver 07-q01-content-ownership.md."
asset:images/puerta-418.jpg,images/puerta-418.jpg,puerta-seccional-de-acero-perfiles-418.php|puertas-seccionales-industriales.php,sql:productos:68,featured_image,62dfa5a8e3cf2325c2d82039cc507f28ed32ab7f9490ad423befdec2d4cc46c6,Q01,MIGRATE,"Q01: parte de la union de medios de puerta-seccional-de-acero-perfiles-418.php (propietario sql:productos:68); ver 07-q01-content-ownership.md."
asset:images/puerta-418t.png,images/puerta-418t.png,puerta-seccional-de-acero-perfiles-418.php,sql:productos:68,gallery,4725a4d7c1614d553e8bc252a65ce1ec434d95e08ba28f5b9ba2d812cadde124,Q01,MIGRATE,"Q01: parte de la union de medios de puerta-seccional-de-acero-perfiles-418.php (propietario sql:productos:68); ver 07-q01-content-ownership.md."
asset:fichas/puerta-seccional-432.pdf,fichas/puerta-seccional-432.pdf,puerta-seccional-de-acero-perfiles-432-uso-medio.php,sql:productos:71,datasheet,703eb6311aaedddf3dd24a8e6b75089463317352f174f672c8d5002e3dfd574f,Q01,MIGRATE,"Q01: parte de la union de medios de puerta-seccional-de-acero-perfiles-432-uso-medio.php (propietario sql:productos:71); ver 07-q01-content-ownership.md."
asset:images/puerta432.jpg,images/puerta432.jpg,puerta-seccional-de-acero-perfiles-432-uso-medio.php|puertas-seccionales-industriales.php|soluciones.php,sql:productos:71,gallery,89985092a942575637985f370ee8ff7215e9107e90db9931af2bd85f2d7bf301,Q01,MIGRATE,"Q01: parte de la union de medios de puerta-seccional-de-acero-perfiles-432-uso-medio.php (propietario sql:productos:71); ver 07-q01-content-ownership.md."
asset:images/sectional-steel-door-416.jpg,images/sectional-steel-door-416.jpg,puerta-seccional-de-acero-sin-aislamiento-416-uso-muy-pesado.php,sql:productos:63,featured_image,74ab6da81e311e649bc7834327842d0c5c9fcccb57c4b0f2c2770a7a326ee945,,MIGRATE,"Ensayo técnico privado autorizado en Prompt 6; no aprobación del catálogo productivo. Uso explícito en ficha o directorio; bytes y tipo se validan."
asset:images/2025-08-21_11h53_44.png,images/2025-08-21_11h53_44.png,puerta-seccional-de-acero-sin-aislamiento-416-uso-muy-pesado.php,sql:productos:63,gallery,fcd03aff188d1a40037a253dd2d789b307e360bf2fb4ee4d9e117aa542f6768a,,MIGRATE,"Ensayo técnico privado autorizado en Prompt 6; no aprobación del catálogo productivo. Uso explícito en ficha o directorio; bytes y tipo se validan."
asset:fichas/puerta-424.pdf,fichas/puerta-424.pdf,puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php,sql:productos:65,datasheet,0a7193edcd8929ac114043fcbffb8e53109ce4363f062cb269f2062ce9e1b4f8,Q01,MIGRATE,"Q01: parte de la union de medios de puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php (propietario sql:productos:65); ver 07-q01-content-ownership.md."
asset:images/industrial-brown-sectional-steel-model-424-432.jpg,images/industrial-brown-sectional-steel-model-424-432.jpg,puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php|puertas-seccionales-industriales.php,sql:productos:65,featured_image,87765af7e439ce26ec19c79feb37614bc30668ec0c8cfa9ed620a1410b7fef22,Q01,MIGRATE,"Q01: parte de la union de medios de puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php (propietario sql:productos:65); ver 07-q01-content-ownership.md."
asset:images/t424.png,images/t424.png,puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php,sql:productos:65,gallery,742d3cc9bd1a8dacc429ddd50abb995a9e629920297604ed62a3534bef489aa8,Q01,MIGRATE,"Q01: parte de la union de medios de puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php (propietario sql:productos:65); ver 07-q01-content-ownership.md."
asset:fichas/puerta-thermacore-593.pdf,fichas/puerta-thermacore-593.pdf,puerta-seccional-de-acero-thermacore-593-uso-medio.php,sql:productos:72,datasheet,7e501c26a5bfc0c02da8899de34a0b6a2bef31bbb42c2124a5c3995ad803a3ee,Q01,MIGRATE,"Q01: parte de la union de medios de puerta-seccional-de-acero-thermacore-593-uso-medio.php (propietario sql:productos:72); ver 07-q01-content-ownership.md."
asset:images/puerta593.jpg,images/puerta593.jpg,puerta-seccional-de-acero-thermacore-593-uso-medio.php|puertas-seccionales-industriales.php,sql:productos:72,featured_image,b4168948c8f7b418f2caba3888b19c8d05c2c34dcedd58f236c573e24291ada3,Q01,MIGRATE,"Q01: parte de la union de medios de puerta-seccional-de-acero-thermacore-593-uso-medio.php (propietario sql:productos:72); ver 07-q01-content-ownership.md."
