entity_key,source_type,legacy_id,legacy_file,legacy_url,action,planned_result,wordpress_id,confidence,notes,media_validation
asset:system/files/images/categorias/e09d138e9fbc0a4df6c160f6f884b18f47a19ed0,media,,system/files/images/categorias/e09d138e9fbc0a4df6c160f6f884b18f47a19ed0,,REVIEW,REVIEW,0,UNKNOWN,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/categorias/ed615bddda8aa301e393e1768b31a2d694243038,media,,system/files/images/categorias/ed615bddda8aa301e393e1768b31a2d694243038,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/categorias/f843a4b04170cefcd1c70500fdf0f79819e89148,media,,system/files/images/categorias/f843a4b04170cefcd1c70500fdf0f79819e89148,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/0026e2b69ea6b2f5307ae424596371c7610f2fd8,media,,system/files/images/productos/0026e2b69ea6b2f5307ae424596371c7610f2fd8,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/007c9191f5b7800de9549cd241c2b4dba8a9bb9f,media,,system/files/images/productos/007c9191f5b7800de9549cd241c2b4dba8a9bb9f,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/0184eae287e99a553941e98f9ff70f71139ed643,media,,system/files/images/productos/0184eae287e99a553941e98f9ff70f71139ed643,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/041a0efde5e5212d3aae023a37bd508f96f03295,media,,system/files/images/productos/041a0efde5e5212d3aae023a37bd508f96f03295,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/0486010282e4b5e4164ef8bb0576b0e931ddc9ed,media,,system/files/images/productos/0486010282e4b5e4164ef8bb0576b0e931ddc9ed,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/06bfd8e22a88d66d31acea15164a009c18912ca2,media,,system/files/images/productos/06bfd8e22a88d66d31acea15164a009c18912ca2,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/06d1ac8df445fdad9cabf6a632e3c4363258b6ee,media,,system/files/images/productos/06d1ac8df445fdad9cabf6a632e3c4363258b6ee,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/06f5352d4b43c1c425fca9fbaf8447a697745647,media,,system/files/images/productos/06f5352d4b43c1c425fca9fbaf8447a697745647,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/0a1a154b062113c629a1f2b1c58638408479ba39,media,,system/files/images/productos/0a1a154b062113c629a1f2b1c58638408479ba39,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/0a6fa9cbeb5ba8ba1eecd18bd2e8c2f28145f2c9,media,,system/files/images/productos/0a6fa9cbeb5ba8ba1eecd18bd2e8c2f28145f2c9,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/0aec19fd8541d023c19ecff7eb167c6c172a2732,media,,system/files/images/productos/0aec19fd8541d023c19ecff7eb167c6c172a2732,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/0af69ab19e393782b652aac26101096f8532e265,media,,system/files/images/productos/0af69ab19e393782b652aac26101096f8532e265,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/0b26a7b20dd4d467cf9a57c9a5cba26cafbf6203,media,,system/files/images/productos/0b26a7b20dd4d467cf9a57c9a5cba26cafbf6203,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/0d4439f5ba46973f404b8a9eaf3c6ed102faad54,media,,system/files/images/productos/0d4439f5ba46973f404b8a9eaf3c6ed102faad54,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/0dacf997157fe78848366e1a53f90e10ea3261fe,media,,system/files/images/productos/0dacf997157fe78848366e1a53f90e10ea3261fe,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/0dd525f64a0290377628938328d07d21668c7f22,media,,system/files/images/productos/0dd525f64a0290377628938328d07d21668c7f22,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/0dff9191d2ec6cb7124c0438858de83fb11ccdf7,media,,system/files/images/productos/0dff9191d2ec6cb7124c0438858de83fb11ccdf7,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/0e8c380b91a59986427b2a5f2b70fd16a2980099,media,,system/files/images/productos/0e8c380b91a59986427b2a5f2b70fd16a2980099,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/1353d4c5d6fc4d96cdd001e6284c4cabe1d632c9,media,,system/files/images/productos/1353d4c5d6fc4d96cdd001e6284c4cabe1d632c9,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/136ef7a13a590b7377465e3d3c917671ef454cfa,media,,system/files/images/productos/136ef7a13a590b7377465e3d3c917671ef454cfa,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/137e56b6a9d584dd63289d5aef15bed4b23f9af4,media,,system/files/images/productos/137e56b6a9d584dd63289d5aef15bed4b23f9af4,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/13e3c3675402a845e35768698348384af696499f,media,,system/files/images/productos/13e3c3675402a845e35768698348384af696499f,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/158ffcb904bc82f2a7d2ec143de37e00730d04bd,media,,system/files/images/productos/158ffcb904bc82f2a7d2ec143de37e00730d04bd,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/1625e35ccee3962a89133370c3ef64b6c9eefa6a,media,,system/files/images/productos/1625e35ccee3962a89133370c3ef64b6c9eefa6a,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/178b1ba338c75e76a62f9528efc0c0d4fc58398a,media,,system/files/images/productos/178b1ba338c75e76a62f9528efc0c0d4fc58398a,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/187b4bd808ae2adb2a5952d632cf3116e0fc8051,media,,system/files/images/productos/187b4bd808ae2adb2a5952d632cf3116e0fc8051,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/19f248004fb1cc292955cdb0c5b339e8cd3eda3c,media,,system/files/images/productos/19f248004fb1cc292955cdb0c5b339e8cd3eda3c,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/19f7bf0ad0bb2559064e677d3dd6e122358914cd,media,,system/files/images/productos/19f7bf0ad0bb2559064e677d3dd6e122358914cd,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/19f80382b0e81db9f5bed545ec25447045202956,media,,system/files/images/productos/19f80382b0e81db9f5bed545ec25447045202956,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/1bc8deceeea60e7d404142cf859897e4e36ccc86,media,,system/files/images/productos/1bc8deceeea60e7d404142cf859897e4e36ccc86,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",REVIEW_TYPE_LIMIT_OR_HASH
asset:system/files/images/productos/1c6fb09d0758e1a02f2c7d7ac5658c9dc2bcc460,media,,system/files/images/productos/1c6fb09d0758e1a02f2c7d7ac5658c9dc2bcc460,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/1dbc1c3bbbced6c0721c851547c4d781f5ffe0a7,media,,system/files/images/productos/1dbc1c3bbbced6c0721c851547c4d781f5ffe0a7,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/20ec2b66b713306ac6d2d213bcce8d6810712eef,media,,system/files/images/productos/20ec2b66b713306ac6d2d213bcce8d6810712eef,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/2321bf300ce02b2cfa633479c59e2c99b735dd65,media,,system/files/images/productos/2321bf300ce02b2cfa633479c59e2c99b735dd65,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/232816261d8cd23de8ba236c7245abce4f3e0508,media,,system/files/images/productos/232816261d8cd23de8ba236c7245abce4f3e0508,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/23d0316980d95f4f7ece95dd33a74b151eadb1bf,media,,system/files/images/productos/23d0316980d95f4f7ece95dd33a74b151eadb1bf,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/245880bebb5e7028014543ebd11b2d787992bb25,media,,system/files/images/productos/245880bebb5e7028014543ebd11b2d787992bb25,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/2568a13a5a000ac720a6dfe2cf23e90c7398976a,media,,system/files/images/productos/2568a13a5a000ac720a6dfe2cf23e90c7398976a,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/25a52045f95f6d8635d30d19530ca56f26020262,media,,system/files/images/productos/25a52045f95f6d8635d30d19530ca56f26020262,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/270dc5e4c6c6812ee093439acca26905e68f7d8d,media,,system/files/images/productos/270dc5e4c6c6812ee093439acca26905e68f7d8d,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",REVIEW_TYPE_LIMIT_OR_HASH
asset:system/files/images/productos/2783c1d2e280b095bb433d882e864c0662d21e01,media,,system/files/images/productos/2783c1d2e280b095bb433d882e864c0662d21e01,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/27cdd31e50801b69ed83a04dbdac5674d1078906,media,,system/files/images/productos/27cdd31e50801b69ed83a04dbdac5674d1078906,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/27f6e809c1bd243a04dd346479f837e8105a9cf7,media,,system/files/images/productos/27f6e809c1bd243a04dd346479f837e8105a9cf7,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/282c6618830434da376551106d0722c97a5f2416,media,,system/files/images/productos/282c6618830434da376551106d0722c97a5f2416,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",REVIEW_TYPE_LIMIT_OR_HASH
asset:system/files/images/productos/28d0e02a9ce0d2231f7b91d5d433cfbcb159b04c,media,,system/files/images/productos/28d0e02a9ce0d2231f7b91d5d433cfbcb159b04c,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/28e179e98ded1fda52f4c0c570e252ee83a7e709,media,,system/files/images/productos/28e179e98ded1fda52f4c0c570e252ee83a7e709,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/28e8d1d7eba06a05f31a344559e00ae7fa01b95a,media,,system/files/images/productos/28e8d1d7eba06a05f31a344559e00ae7fa01b95a,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/296bfcce088781d7247a01dc45c2b44244878af9,media,,system/files/images/productos/296bfcce088781d7247a01dc45c2b44244878af9,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/2a1ddc16f0e9964ef7207a38e26bea3a92b99aab,media,,system/files/images/productos/2a1ddc16f0e9964ef7207a38e26bea3a92b99aab,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/2c006fdef8fe51071aae29b8947fc2d51d1b6c71,media,,system/files/images/productos/2c006fdef8fe51071aae29b8947fc2d51d1b6c71,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/2c4c5e819ae896a7fc103f81f4997253930f5788,media,,system/files/images/productos/2c4c5e819ae896a7fc103f81f4997253930f5788,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/2cf9dcb700d1e35a5125093d4f22ff6952d4ebd0,media,,system/files/images/productos/2cf9dcb700d1e35a5125093d4f22ff6952d4ebd0,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/2dba2794d3274a4845e24aa81c28cf40da541f62,media,,system/files/images/productos/2dba2794d3274a4845e24aa81c28cf40da541f62,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/2e6986f34adf7b7e075a57a4f73cac501d03c59d,media,,system/files/images/productos/2e6986f34adf7b7e075a57a4f73cac501d03c59d,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/2f667c1e185b0ea47b093da526c2d552145b739e,media,,system/files/images/productos/2f667c1e185b0ea47b093da526c2d552145b739e,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/300d21c729a7df172ac9f070a9b7485e88f8b038,media,,system/files/images/productos/300d21c729a7df172ac9f070a9b7485e88f8b038,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/317ebb40c4284fa181ff3ddeccfb978b29b7248b,media,,system/files/images/productos/317ebb40c4284fa181ff3ddeccfb978b29b7248b,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/323ea1a66ccbf677c589b2807058ba4f5754f920,media,,system/files/images/productos/323ea1a66ccbf677c589b2807058ba4f5754f920,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/32ee3a4bd87bcb11c182afd1bb63d04631a18b8a,media,,system/files/images/productos/32ee3a4bd87bcb11c182afd1bb63d04631a18b8a,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/32efa422f2422111a48559ea8db3eedf5a0de2d3,media,,system/files/images/productos/32efa422f2422111a48559ea8db3eedf5a0de2d3,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/33f5167b521302c8c32a8895a1e03fe27a09a124,media,,system/files/images/productos/33f5167b521302c8c32a8895a1e03fe27a09a124,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/34f28e439542eac878d04732d90fb8dcbf6fece1,media,,system/files/images/productos/34f28e439542eac878d04732d90fb8dcbf6fece1,,REVIEW,REVIEW,0,UNKNOWN,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/35cb1e4b413bb5287adcd255cb6dc41063b21ca6,media,,system/files/images/productos/35cb1e4b413bb5287adcd255cb6dc41063b21ca6,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/36b626d618a50efadb7b2e149ea7093080479e4e,media,,system/files/images/productos/36b626d618a50efadb7b2e149ea7093080479e4e,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/3795fc76a4c3c0133fecce131dcac2542c18e980,media,,system/files/images/productos/3795fc76a4c3c0133fecce131dcac2542c18e980,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/37cb85d2747bda7e0195e84c2b086452e745c35f,media,,system/files/images/productos/37cb85d2747bda7e0195e84c2b086452e745c35f,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/3806105dd3593a3b306a1ca89e55ce41b47f83a7,media,,system/files/images/productos/3806105dd3593a3b306a1ca89e55ce41b47f83a7,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/39bb52ef88ace2a69d69d2e689787cab8114a39e,media,,system/files/images/productos/39bb52ef88ace2a69d69d2e689787cab8114a39e,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/39c267d9d6655665608d4e1a6dd7d33a17e93e8d,media,,system/files/images/productos/39c267d9d6655665608d4e1a6dd7d33a17e93e8d,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/3af12bf12f61eda51a19d1e8af3cefc05878f484,media,,system/files/images/productos/3af12bf12f61eda51a19d1e8af3cefc05878f484,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",REVIEW_TYPE_LIMIT_OR_HASH
asset:system/files/images/productos/3ba01a39dd2e04651a35a7f2a8c2aab034f58f33,media,,system/files/images/productos/3ba01a39dd2e04651a35a7f2a8c2aab034f58f33,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/3ba705421037a3956e500eec0062dec52829cea4,media,,system/files/images/productos/3ba705421037a3956e500eec0062dec52829cea4,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/3d2afaf79288b7dc59b91253693d2e7c5bb079ed,media,,system/files/images/productos/3d2afaf79288b7dc59b91253693d2e7c5bb079ed,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/3d3f8a7b58fad15cba55a19e1f7dcbd97e37ab41,media,,system/files/images/productos/3d3f8a7b58fad15cba55a19e1f7dcbd97e37ab41,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/3e24e1170a5ccb8ff7ac68f087a19a9be61e799c,media,,system/files/images/productos/3e24e1170a5ccb8ff7ac68f087a19a9be61e799c,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/3e620ed84c43c5de234ae437f58f7083e93f6b8d,media,,system/files/images/productos/3e620ed84c43c5de234ae437f58f7083e93f6b8d,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",REVIEW_TYPE_LIMIT_OR_HASH
asset:system/files/images/productos/3fcb5fc39a3f48d550a13c6a20bd92b360ec7b65,media,,system/files/images/productos/3fcb5fc39a3f48d550a13c6a20bd92b360ec7b65,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/4008a0704b50eb6ada4e7733d8a9dc5c331e0163,media,,system/files/images/productos/4008a0704b50eb6ada4e7733d8a9dc5c331e0163,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/409f71ca3285abac3be915562bf8925f557e16b0,media,,system/files/images/productos/409f71ca3285abac3be915562bf8925f557e16b0,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/41fac25bf3c4f3389882019d1f274fd418b8facb,media,,system/files/images/productos/41fac25bf3c4f3389882019d1f274fd418b8facb,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/42ba96f71987cc30cb19107d18eb0649ee492636,media,,system/files/images/productos/42ba96f71987cc30cb19107d18eb0649ee492636,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/43d4232e7c8e46a381f607bdcb65a691c4321389,media,,system/files/images/productos/43d4232e7c8e46a381f607bdcb65a691c4321389,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/480de804a97c7cc053d671704d026ceb6d7854d1,media,,system/files/images/productos/480de804a97c7cc053d671704d026ceb6d7854d1,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/4ad377beb722dc25f65a34c1ba19e5e5e15d91da,media,,system/files/images/productos/4ad377beb722dc25f65a34c1ba19e5e5e15d91da,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/4b5ea36b9438bb35d7d67d674da25763cdee3c0f,media,,system/files/images/productos/4b5ea36b9438bb35d7d67d674da25763cdee3c0f,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/4c235320c6c73cff73a7e701b74b8e5fd0417378,media,,system/files/images/productos/4c235320c6c73cff73a7e701b74b8e5fd0417378,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/4df9bc1c4c87a18cd1155164b3216ce053ae18ee,media,,system/files/images/productos/4df9bc1c4c87a18cd1155164b3216ce053ae18ee,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:system/files/images/productos/52af9161c31f825128383fb23742e384e60dd462,media,,system/files/images/productos/52af9161c31f825128383fb23742e384e60dd462,,REVIEW,REVIEW,0,CONFIRMED,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
