legacy_url,source_type,source_identity,wordpress_object_id,current_url,resolution,confidence,reason,classification,wp_type
,page,php:PHPMailer/language/phpmailer.lang-bn.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-ca.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-cs.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-da.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-de.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-el.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-eo.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-es.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-et.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-fa.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-fi.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-fo.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-fr.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-gl.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-he.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-hi.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-hr.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-hu.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-hy.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-id.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-it.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-ja.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-ka.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-ko.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-lt.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-lv.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-mg.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-mn.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-ms.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-nb.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-nl.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-pl.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-pt.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-pt_br.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-ro.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-ru.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-si.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-sk.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-sl.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-sr.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-sr_latn.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-sv.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-tl.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-tr.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-uk.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-ur.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-vi.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-zh.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-zh_cn.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/src/DSNConfigurator.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/src/Exception.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/src/OAuth.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/src/OAuthTokenProvider.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/src/PHPMailer.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/src/POP3.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/src/SMTP.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:sendMail/sendMail.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/ajax/CreateStateSelect.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/Categorias/edit.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/Categorias/list.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/Categorias.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/footer.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/footer_iframe.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/google_mapper.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/header.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/header_iframe.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/includes/footer.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/includes/header.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/includes/plugins/datatables/extensions/Scroller/examples/data/ssp.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/index.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/main.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/Marcas/edit.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/Marcas/list.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/Marcas.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/menu.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/Productos/edit.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/Productos/list.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/Productos.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/user/edit.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/user/list.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/user/user_login.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/backoffice/user.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/Categorias.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/common.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/debug.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/file.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/index.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/_DB.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Application.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Authentification.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Banamex.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Config.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/DB/Connections/LocalHostDB.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/DB/DAO/_AdvancedDAO.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/DB/DAO/_FileDAO.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/DB/DAO/_GenericDAO.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/DB/DAO/AdvancedDAO.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/DB/DAO/FileDAO.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/DB/DAO/GenericDAO.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/DB/DAO/Timestampable.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/DB/DBConnection.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/DB/DBStrategy.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/DB/MySQLStrategy.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/DB.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/DBPEAR.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/ExcelWriter.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/ExceptionHandler.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Exceptions/ClassNotFoundException.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Exceptions/ErrorException2.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Exceptions/MySQLException.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Exceptions/SQLException.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/Exceptions/WrongDataTypeException.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/Calendar/CalendarApplication.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/Calendar/CalendarLanguage.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/Calendar/CalendarLanguageSpanish.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/Calendar/CalendarMonthDayColoring.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/Calendar/CalendarMonthDayView.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/Calendar/CalendarMonthSmallView.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/Calendar/CalendarMonthView.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/Calendar/CalendarTools.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/Calendar/CalendarView.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/Calendar/DB/CalendarEventsDAO.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/ListPanel/Action.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/ListPanel/Decorator/Decorator.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/ListPanel/Decorator/Pager.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/ListPanel/Decorator/PagerTemplate.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:system/libs/CoreLibrary/GUI/ListPanel/Decorator/RowActions.class.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
