source_type,source_key,entity_group,reason,current_evidence,dependencies,related_human_decision,question_id,notes
media,asset:system/files/images/productos/e973955577670d4ea61bd906a517dd878118831f,fire-rated-doors-firestar-models-700-700c.php,R09_MEDIA_OWNER_PENDING,"product-media-relations PDF; owners ['13', '99']","product:13,99",H1-D02a-MEDIA-UNION,Q02,Se desbloquea al decidir la politica de medios de grupos de identidad equivalente.
media,asset:system/files/images/productos/edaa9d68e318711d183689d070ec145da123c768,kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php,R09_MEDIA_OWNER_PENDING,"product-media-relations PDF; owners ['106', '41']","product:106,41",H1-D02a-MEDIA-UNION,Q02,Se desbloquea al decidir la politica de medios de grupos de identidad equivalente.
media,asset:system/files/images/productos/ee96e92f6242ded7c0f5a641fb68712863cda941,shelter-abrigo-estacionario-blue-giant.php,R09_MEDIA_OWNER_PENDING,product-media-relations IMAGE; owners ['21'],product:21,H1-D02a-MEDIA-UNION,Q02,Se desbloquea al decidir la politica de medios de grupos de identidad equivalente.
media,asset:system/files/images/productos/f6879270d9945c848fb0f732190100b3e8ffced7,rampa-niveladora-mecanica-blue-giant.php,R09_MEDIA_OWNER_PENDING,"product-media-relations PDF; owners ['140', '23']","product:140,23",H1-D02a-MEDIA-UNION,Q02,Se desbloquea al decidir la politica de medios de grupos de identidad equivalente.
media,asset:system/files/images/productos/f6cfac4e319cc287a0162f1cf3eab1791a61bed2,puertas-seccionales-de-acero-modelo-2415.php,R09_MEDIA_OWNER_PENDING,"product-media-relations IMAGE; owners ['15', '60']","product:15,60",H1-D02a-MEDIA-UNION,Q02,Se desbloquea al decidir la politica de medios de grupos de identidad equivalente.
media,asset:system/files/images/productos/f9118a7d8fac480174a9a4e0455b51ee73490fa6,kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php,R09_MEDIA_OWNER_PENDING,"product-media-relations IMAGE; owners ['106', '41']","product:106,41",H1-D02a-MEDIA-UNION,Q02,Se desbloquea al decidir la politica de medios de grupos de identidad equivalente.
media,asset:system/files/images/productos/fba045304f5402c79a958b69ed499c1f46a48801,puertas-seccionales-de-acero-modelo-2415.php,R09_MEDIA_OWNER_PENDING,"product-media-relations PDF; owners ['15', '60']","product:15,60",H1-D02a-MEDIA-UNION,Q02,Se desbloquea al decidir la politica de medios de grupos de identidad equivalente.
product,sql:productos:100,vertigo.php,R02_ENTITY_DUPLICATE_CANDIDATE,grupo vertigo.php: name/php/categoria/marca identicos; divergen ['db_image_ids'],,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:102,predadoor-nxt-door.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo predadoor-nxt-door.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:103,rapida-enrollable-industrial.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo rapida-enrollable-industrial.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:106,kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:108,coleccion-classic.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo coleccion-classic.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:11,cortina-serie-630.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo cortina-serie-630.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:111,phobos-n-piston-electromecanico.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo phobos-n-piston-electromecanico.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:115,puertas-contra-rayos-x.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo puertas-contra-rayos-x.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:117,puerta-contra-explosion.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo puerta-contra-explosion.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:12,operador-comercial-rhx.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo operador-comercial-rhx.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:13,fire-rated-doors-firestar-models-700-700c.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo fire-rated-doors-firestar-models-700-700c.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:138,accesorios.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo accesorios.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:140,rampa-niveladora-mecanica-blue-giant.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo rampa-niveladora-mecanica-blue-giant.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:141,rampas-de-anden-hidraulicas.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo rampas-de-anden-hidraulicas.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:142,rampas-de-anden-mecanicas.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo rampas-de-anden-mecanicas.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:144,retenedor-de-vehiculos.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo retenedor-de-vehiculos.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:145,star4-vehicle-restraint.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo star4-vehicle-restraint.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:147,shelter-abrigo-estacionario-blue-giant.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo shelter-abrigo-estacionario-blue-giant.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:149,sellos-de-anden.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo sellos-de-anden.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:15,puertas-seccionales-de-acero-modelo-2415.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo puertas-seccionales-de-acero-modelo-2415.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:18,puerta-de-acero-acanalado-modelos-524.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo puerta-de-acero-acanalado-modelos-524.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:19,energy-series-with-intellicore-3720-3724-3722.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo energy-series-with-intellicore-3720-3724-3722.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids', 'name']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:21,shelter-abrigo-estacionario-blue-giant.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo shelter-abrigo-estacionario-blue-giant.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:22,retenedor-de-vehiculos.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo retenedor-de-vehiculos.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:23,rampa-niveladora-mecanica-blue-giant.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo rampa-niveladora-mecanica-blue-giant.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:25,star4-vehicle-restraint.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo star4-vehicle-restraint.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:26,puerta-contra-explosion.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo puerta-contra-explosion.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:27,accesorios.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo accesorios.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:30,puertas-contra-rayos-x.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo puertas-contra-rayos-x.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:37,predadoor-nxt-door.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo predadoor-nxt-door.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:38,rapida-enrollable-industrial.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo rapida-enrollable-industrial.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:4,cortina-serie-625.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo cortina-serie-625.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:41,kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:42,vertigo.php,R02_ENTITY_DUPLICATE_CANDIDATE,grupo vertigo.php: name/php/categoria/marca identicos; divergen ['db_image_ids'],,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:45,serie-x130-motor-para-cortina-oculto.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo serie-x130-motor-para-cortina-oculto.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:46,phobos-n-piston-electromecanico.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo phobos-n-piston-electromecanico.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:50,puertas-industriales-dockman.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo puertas-industriales-dockman.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:52,sellos-de-anden.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo sellos-de-anden.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:53,rampas-de-anden-hidraulicas.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo rampas-de-anden-hidraulicas.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:56,rampas-de-anden-mecanicas.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo rampas-de-anden-mecanicas.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:58,puerta-de-acero-acanalado-modelos-524.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo puerta-de-acero-acanalado-modelos-524.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:59,puertas-industriales-dockman.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo puertas-industriales-dockman.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:60,puertas-seccionales-de-acero-modelo-2415.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo puertas-seccionales-de-acero-modelo-2415.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:61,energy-series-with-intellicore-3720-3724-3722.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo energy-series-with-intellicore-3720-3724-3722.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids', 'name']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:7,cortina-serie-620.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo cortina-serie-620.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:82,operador-comercial-rhx.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo operador-comercial-rhx.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:83,serie-x130-motor-para-cortina-oculto.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo serie-x130-motor-para-cortina-oculto.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:87,cortina-serie-625.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo cortina-serie-625.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:9,coleccion-classic.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo coleccion-classic.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:91,cortina-serie-620.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo cortina-serie-620.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:94,cortina-serie-630.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo cortina-serie-630.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
product,sql:productos:99,fire-rated-doors-firestar-models-700-700c.php,R02_ENTITY_DUPLICATE_CANDIDATE,"grupo fire-rated-doors-firestar-models-700-700c.php: name/php/categoria/marca identicos; divergen ['db_image_ids', 'db_pdf_ids']",,H1-D02a-MEDIA-UNION,Q02,Identidad equivalente; solo difieren listas de medios.
media,asset:system/files/images/productos/0486010282e4b5e4164ef8bb0576b0e931ddc9ed,rolli-zip.php,R09_MEDIA_OWNER_PENDING,product-media-relations IMAGE; owners ['105'],product:105,H2-D02b-EDITORIAL-MERGE:rolli-zip.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/06bfd8e22a88d66d31acea15164a009c18912ca2,puerta-seccional-de-acero-thermacore-serie-592.php,R09_MEDIA_OWNER_PENDING,"product-media-relations PDF; owners ['62', '8']","product:62,8",H2-D02b-EDITORIAL-MERGE:puerta-seccional-de-acero-thermacore-serie-592.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/06f5352d4b43c1c425fca9fbaf8447a697745647,cortina-europea.php,R09_MEDIA_OWNER_PENDING,"product-media-relations IMAGE; owners ['137', '55', '90']","product:137,55,90",H2-D02b-EDITORIAL-MERGE:cortina-europea.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/0aec19fd8541d023c19ecff7eb167c6c172a2732,p45-7-piston-hidraulico-para-puerta-abatible.php,R09_MEDIA_OWNER_PENDING,"product-media-relations IMAGE; owners ['113', '47', '80']","product:113,47,80",H2-D02b-EDITORIAL-MERGE:p45-7-piston-hidraulico-para-puerta-abatible.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/0d4439f5ba46973f404b8a9eaf3c6ed102faad54,coleccion-modern-steel.php,R09_MEDIA_OWNER_PENDING,product-media-relations IMAGE; owners ['107'],product:107,H2-D02b-EDITORIAL-MERGE:coleccion-modern-steel.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/136ef7a13a590b7377465e3d3c917671ef454cfa,puertas-contra-incendio.php,R09_MEDIA_OWNER_PENDING,product-media-relations IMAGE; owners ['29'],product:29,H2-D02b-EDITORIAL-MERGE:puertas-contra-incendio.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/158ffcb904bc82f2a7d2ec143de37e00730d04bd,rampas-de-anden-hidraulicas-kelley.php,R09_MEDIA_OWNER_PENDING,"product-media-relations IMAGE; owners ['139', '24', '3']","product:139,24,3",H2-D02b-EDITORIAL-MERGE:rampas-de-anden-hidraulicas-kelley.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/178b1ba338c75e76a62f9528efc0c0d4fc58398a,cortina-plana.php,R09_MEDIA_OWNER_PENDING,product-media-relations IMAGE; owners ['54'],product:54,H2-D02b-EDITORIAL-MERGE:cortina-plana.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/187b4bd808ae2adb2a5952d632cf3116e0fc8051,puerta-seccional-de-acero-thermacore-serie-592.php,R09_MEDIA_OWNER_PENDING,"product-media-relations IMAGE; owners ['62', '8']","product:62,8",H2-D02b-EDITORIAL-MERGE:puerta-seccional-de-acero-thermacore-serie-592.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/19f80382b0e81db9f5bed545ec25447045202956,labio-de-elevacion-mecanico-dockman.php,R09_MEDIA_OWNER_PENDING,"product-media-relations PDF; owners ['143', '51']","product:143,51",H2-D02b-EDITORIAL-MERGE:labio-de-elevacion-mecanico-dockman.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/1c6fb09d0758e1a02f2c7d7ac5658c9dc2bcc460,fast-seal-high-performance-door.php,R09_MEDIA_OWNER_PENDING,product-media-relations IMAGE; owners ['101'],product:101,H2-D02b-EDITORIAL-MERGE:fast-seal-high-performance-door.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/1dbc1c3bbbced6c0721c851547c4d781f5ffe0a7,rapida-apilable.php,R09_MEDIA_OWNER_PENDING,"product-media-relations IMAGE; owners ['104', '39']","product:104,39",H2-D02b-EDITORIAL-MERGE:rapida-apilable.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/2321bf300ce02b2cfa633479c59e2c99b735dd65,cortina-europea.php,R09_MEDIA_OWNER_PENDING,"product-media-relations IMAGE; owners ['137', '55', '90']","product:137,55,90",H2-D02b-EDITORIAL-MERGE:cortina-europea.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/232816261d8cd23de8ba236c7245abce4f3e0508,sellos-nacionales.php,R09_MEDIA_OWNER_PENDING,product-media-relations IMAGE; owners ['150'],product:150,H2-D02b-EDITORIAL-MERGE:sellos-nacionales.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/25a52045f95f6d8635d30d19530ca56f26020262,puerta-estandar.php,R09_MEDIA_OWNER_PENDING,product-media-relations IMAGE; owners ['131'],product:131,H2-D02b-EDITORIAL-MERGE:puerta-estandar.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/28e8d1d7eba06a05f31a344559e00ae7fa01b95a,sellos-nacionales.php,R09_MEDIA_OWNER_PENDING,product-media-relations IMAGE; owners ['150'],product:150,H2-D02b-EDITORIAL-MERGE:sellos-nacionales.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/2cf9dcb700d1e35a5125093d4f22ff6952d4ebd0,puerta-holandesa.php,R09_MEDIA_OWNER_PENDING,"product-media-relations PDF; owners ['122', '133', '33']","product:122,133,33",H2-D02b-EDITORIAL-MERGE:puerta-holandesa.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/2dba2794d3274a4845e24aa81c28cf40da541f62,fast-seal-high-performance-door.php,R09_MEDIA_OWNER_PENDING,product-media-relations IMAGE; owners ['36'],product:36,H2-D02b-EDITORIAL-MERGE:fast-seal-high-performance-door.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/300d21c729a7df172ac9f070a9b7485e88f8b038,puertas-contra-incendio.php,R09_MEDIA_OWNER_PENDING,"product-media-relations PDF; owners ['116', '130', '29']","product:116,130,29",H2-D02b-EDITORIAL-MERGE:puertas-contra-incendio.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/32efa422f2422111a48559ea8db3eedf5a0de2d3,lux-2b-y-lux-gv-piston-hidraulico-para-puerta-abatible.php,R09_MEDIA_OWNER_PENDING,"product-media-relations IMAGE; owners ['112', '48', '79']","product:112,48,79",H2-D02b-EDITORIAL-MERGE:lux-2b-y-lux-gv-piston-hidraulico-para-puerta-abatible.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/39c267d9d6655665608d4e1a6dd7d33a17e93e8d,puerta-estandar.php,R09_MEDIA_OWNER_PENDING,"product-media-relations PDF; owners ['119', '131', '31']","product:119,131,31",H2-D02b-EDITORIAL-MERGE:puerta-estandar.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/3ba705421037a3956e500eec0062dec52829cea4,puerta-estandar-reforzada.php,R09_MEDIA_OWNER_PENDING,"product-media-relations PDF; owners ['120', '132', '32']","product:120,132,32",H2-D02b-EDITORIAL-MERGE:puerta-estandar-reforzada.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/3d2afaf79288b7dc59b91253693d2e7c5bb079ed,operador-para-perfilados-comerciales-sel.php,R09_MEDIA_OWNER_PENDING,product-media-relations IMAGE; owners ['78'],product:78,H2-D02b-EDITORIAL-MERGE:operador-para-perfilados-comerciales-sel.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/3d3f8a7b58fad15cba55a19e1f7dcbd97e37ab41,cortina-plana.php,R09_MEDIA_OWNER_PENDING,"product-media-relations IMAGE; owners ['136', '54', '89']","product:136,54,89",H2-D02b-EDITORIAL-MERGE:cortina-plana.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/3fcb5fc39a3f48d550a13c6a20bd92b360ec7b65,operador-para-perfilados-comerciales-sel.php,R09_MEDIA_OWNER_PENDING,"product-media-relations PDF; owners ['78', '84']","product:78,84",H2-D02b-EDITORIAL-MERGE:operador-para-perfilados-comerciales-sel.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/41fac25bf3c4f3389882019d1f274fd418b8facb,puerta-holandesa.php,R09_MEDIA_OWNER_PENDING,"product-media-relations IMAGE; owners ['122', '133', '33']","product:122,133,33",H2-D02b-EDITORIAL-MERGE:puerta-holandesa.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/4b5ea36b9438bb35d7d67d674da25763cdee3c0f,puerta-holandesa.php,R09_MEDIA_OWNER_PENDING,"product-media-relations IMAGE; owners ['122', '133', '33']","product:122,133,33",H2-D02b-EDITORIAL-MERGE:puerta-holandesa.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
media,asset:system/files/images/productos/4c235320c6c73cff73a7e701b74b8e5fd0417378,puerta-y-fijos-louver.php,R09_MEDIA_OWNER_PENDING,"product-media-relations IMAGE; owners ['121', '134', '35']","product:121,134,35",H2-D02b-EDITORIAL-MERGE:puerta-y-fijos-louver.php,Q03,Se desbloquea al resolver la fusion editorial de su producto propietario.
