product_id,product_name,php,name_exact,name_similarity,shared_image_hashes,shared_pdf_hashes,description_overlap,description_shingles,score,template
92,Cortina serie 790 CW,cortina-serie-790-cw.php,True,1.0,1,1,1.0,385,15,detalle-estatico
92,Cortina serie 790 CW,cortinas-enrollables-industriales.php,False,0.453,1,0,0.0,385,3.906,listado-estatico
92,Cortina serie 790 CW,cortina-serie-600.php,False,0.811,0,0,0.008,385,1.622,detalle-estatico
92,Cortina serie 790 CW,cortina-serie-610.php,False,0.811,0,0,0.005,385,1.622,detalle-estatico
92,Cortina serie 790 CW,cortina-serie-620.php,False,0.811,0,0,0.0,385,1.622,detalle-estatico
93,Cortina serie 600,cortina-serie-600.php,True,1.0,0,1,1.0,175,12,detalle-estatico
93,Cortina serie 600,cortinas-enrollables-industriales.php,False,0.486,1,0,0.0,175,3.973,listado-estatico
93,Cortina serie 600,centros-comerciales.php,False,0.333,1,0,0.0,175,3.667,listado-estatico
93,Cortina serie 600,overhead-door.php,False,0.133,1,0,0.0,175,3.267,listado-marca
93,Cortina serie 600,cortina-serie-610.php,False,0.941,0,0,0.16,175,1.882,detalle-estatico
94,Cortina serie 630-631-634-635,cortina-serie-630.php,True,1.0,1,1,1.0,329,15,detalle-estatico
94,Cortina serie 630-631-634-635,cortinas-enrollables-industriales.php,False,0.387,1,0,0.0,329,3.774,listado-estatico
94,Cortina serie 630-631-634-635,overhead-door.php,False,0.095,1,0,0.0,329,3.19,listado-marca
94,Cortina serie 630-631-634-635,cortina-serie-600.php,False,0.696,0,0,0.0,329,1.391,detalle-estatico
94,Cortina serie 630-631-634-635,cortina-serie-610.php,False,0.696,0,0,0.0,329,1.391,detalle-estatico
95,Cortina serie 610,cortina-serie-610.php,True,1.0,0,1,1.0,232,12,detalle-estatico
95,Cortina serie 610,cortinas-enrollables-industriales.php,False,0.486,1,0,0.0,232,3.973,listado-estatico
95,Cortina serie 610,cortina-serie-620.php,False,0.941,0,0,0.595,232,3.882,detalle-estatico
95,Cortina serie 610,serie-620.php,False,0.941,0,0,0.595,232,3.882,detalle-estatico
95,Cortina serie 610,cortina-serie-600.php,False,0.941,0,0,0.121,232,1.882,detalle-estatico
96,Cortinas ventiladas 685,cortinas-ventiladas-685.php,True,1.0,1,1,1.0,371,15,detalle-estatico
96,Cortinas ventiladas 685,cortinas-enrollables-industriales.php,False,0.651,1,0,0.0,371,4.302,listado-estatico
96,Cortinas ventiladas 685,centros-comerciales.php,False,0.286,1,0,0.0,371,3.571,listado-estatico
96,Cortinas ventiladas 685,cortina-serie-625.php,False,0.65,0,0,0.0,371,1.3,detalle-estatico
96,Cortinas ventiladas 685,cortina-plana.php,False,0.611,0,0,0.0,371,1.222,detalle-estatico
97,Cortina de seguridad 670,cortina-de-seguridad-670.php,True,1.0,1,1,0.943,212,15,detalle-estatico
97,Cortina de seguridad 670,cortina-de-seguridad-671.php,False,0.958,0,1,0.887,212,8.917,detalle-estatico
97,Cortina de seguridad 670,cortinas-enrollables-industriales.php,False,0.456,1,0,0.0,212,3.912,listado-estatico
97,Cortina de seguridad 670,cortina-europea.php,False,0.615,0,0,0.0,212,1.231,detalle-estatico
98,Cortina de seguridad 671,cortina-de-seguridad-671.php,True,1.0,1,1,1.0,212,15,detalle-estatico
98,Cortina de seguridad 671,cortina-de-seguridad-670.php,False,0.958,0,1,0.83,212,8.917,detalle-estatico
98,Cortina de seguridad 671,cortinas-enrollables-industriales.php,False,0.456,1,0,0.0,212,3.912,listado-estatico
98,Cortina de seguridad 671,cortina-europea.php,False,0.615,0,0,0.0,212,1.231,detalle-estatico
99,Fire Rated Doors FireStarÂ® Models 700 & 700c,fire-rated-doors-firestar-models-700-700c.php,True,1.0,1,1,0.988,422,15,detalle-estatico
99,Fire Rated Doors FireStarÂ® Models 700 & 700c,cortinas-enrollables-industriales.php,False,0.297,1,0,0.0,422,3.595,listado-estatico
99,Fire Rated Doors FireStarÂ® Models 700 & 700c,industrial.php,False,0.24,1,0,0.0,422,3.48,listado-estatico
99,Fire Rated Doors FireStarÂ® Models 700 & 700c,wayne-dalton.php,False,0.189,1,0,0.0,422,3.377,listado-marca
100,VertiGO,vertigo.php,True,1.0,1,0,1.0,244,12,detalle-estatico
100,VertiGO,cortinas-enrollables-industriales.php,False,0.296,1,0,0.0,244,3.593,listado-estatico
100,VertiGO,glg-porte-industriali.php,False,0.214,1,0,0.0,244,3.429,listado-marca
100,VertiGO,comercial.php,False,0.625,0,0,0.0,244,1.25,listado-estatico
100,VertiGO,equipos-y-accesorios-para-anden-de-carga.php,False,0.625,0,0,0.0,244,1.25,listado-estatico
101,Fast-SealÂ® High Performance Door,fast-seal-high-performance-door.php,True,1.0,1,1,0.95,322,15,detalle-estatico
101,Fast-SealÂ® High Performance Door,puertas-rapidas.php,False,0.203,1,0,0.0,322,3.407,listado-estatico
102,PredaDoorÂ® NXTÂ® Door,predadoor-nxt-door.php,True,1.0,1,1,1.0,129,15,detalle-estatico
102,PredaDoorÂ® NXTÂ® Door,puertas-rapidas.php,False,0.261,1,0,0.0,129,3.522,listado-estatico
102,PredaDoorÂ® NXTÂ® Door,industrial.php,False,0.222,1,0,0.0,129,3.444,listado-estatico
103,RÃPIDA ENROLLABLE INDUSTRIAL,rapida-enrollable-industrial.php,True,1.0,1,1,0.413,465,13,detalle-estatico
103,RÃPIDA ENROLLABLE INDUSTRIAL,rapida-apilable.php,True,1.0,0,0,0.105,465,5,detalle-estatico
103,RÃPIDA ENROLLABLE INDUSTRIAL,puertas-rapidas.php,False,0.607,1,0,0.0,465,4.214,listado-estatico
103,RÃPIDA ENROLLABLE INDUSTRIAL,cortina-plana.php,False,0.787,0,0,0.0,465,1.574,detalle-estatico
103,RÃPIDA ENROLLABLE INDUSTRIAL,cortinas-enrollables-industriales.php,False,0.787,0,0,0.0,465,1.574,listado-estatico
104,RÃPIDA APILABLE,rapida-apilable.php,True,1.0,2,0,0.385,449,11,detalle-estatico
104,RÃPIDA APILABLE,puertas-rapidas.php,False,0.465,1,0,0.0,449,3.93,listado-estatico
104,RÃPIDA APILABLE,infraca-quality-doors.php,False,0.333,1,0,0.0,449,3.667,listado-marca
105,ROLLI ZIP Puertas rÃ¡pidas enrollables autorreparable,rolli-zip.php,True,1.0,1,1,0.973,372,15,detalle-estatico
105,ROLLI ZIP Puertas rÃ¡pidas enrollables autorreparable,puertas-rapidas.php,False,0.55,1,0,0.0,372,4.1,listado-estatico
105,ROLLI ZIP Puertas rÃ¡pidas enrollables autorreparable,kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php,False,0.739,0,0,0.194,372,1.477,detalle-estatico
105,ROLLI ZIP Puertas rÃ¡pidas enrollables autorreparable,puertas-rapidas-enrollables.php,False,0.684,0,0,0.0,372,1.367,detalle-estatico
105,ROLLI ZIP Puertas rÃ¡pidas enrollables autorreparable,puertas-enrollables-de-garage.php,False,0.617,0,0,0.0,372,1.235,detalle-estatico
106,ALUMINA â€“ Puertas rÃ¡pidas autorreparable,kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php,True,1.0,1,1,0.98,303,15,detalle-estatico
106,ALUMINA â€“ Puertas rÃ¡pidas autorreparable,puertas-rapidas.php,False,0.576,1,0,0.0,303,4.152,listado-estatico
106,ALUMINA â€“ Puertas rÃ¡pidas autorreparable,glg-porte-industriali.php,False,0.102,1,0,0.0,303,3.203,listado-marca
106,ALUMINA â€“ Puertas rÃ¡pidas autorreparable,rolli-zip.php,False,0.75,0,0,0.238,303,1.5,detalle-estatico
106,ALUMINA â€“ Puertas rÃ¡pidas autorreparable,rapida-apilable.php,False,0.667,0,0,0.0,303,1.333,detalle-estatico
107,ColecciÃ³n Modern Steelâ„¢,coleccion-modern-steel.php,True,1.0,3,1,0.947,304,18,detalle-estatico
107,ColecciÃ³n Modern Steelâ„¢,puertas-residenciales.php,True,1.0,0,0,0.944,304,9,detalle-estatico
107,ColecciÃ³n Modern Steelâ„¢,puertas-de-garaje-aisladas.php,False,0.387,1,0,0.734,304,5.774,detalle-estatico
107,ColecciÃ³n Modern Steelâ„¢,index-resp.php,False,0.375,1,0,0.007,304,3.75,inicio
107,ColecciÃ³n Modern Steelâ„¢,residencial.php,False,0.323,1,0,0.0,304,3.645,listado-estatico
108,ColecciÃ³n Classicâ„¢ â€“ Serie Premium,coleccion-classic.php,True,1.0,4,1,0.927,96,18,detalle-estatico
108,ColecciÃ³n Classicâ„¢ â€“ Serie Premium,puertas-residenciales.php,True,1.0,0,0,0.927,96,9,detalle-estatico
108,ColecciÃ³n Classicâ„¢ â€“ Serie Premium,index-resp.php,False,0.195,1,0,0.0,96,3.39,inicio
108,ColecciÃ³n Classicâ„¢ â€“ Serie Premium,puertasresidenciales.php,False,0.157,1,0,0.0,96,3.314,listado-estatico
109,AccessPRO FS1000SPEED,accesspro-fs1000speed.php,True,1.0,1,1,0.976,85,15,detalle-estatico
109,AccessPRO FS1000SPEED,q-silent-max-eagle-3-4-hp.php,True,1.0,1,1,0.976,85,15,detalle-estatico
109,AccessPRO FS1000SPEED,operadores-puerta-abatible.php,True,1.0,0,1,0.976,85,12,detalle-estatico
109,AccessPRO FS1000SPEED,operadores-puerta-corrediza-residencial.php,True,1.0,0,1,0.976,85,12,detalle-estatico
109,AccessPRO FS1000SPEED,operadores-puertas-ascendentes.php,True,1.0,0,1,0.976,85,12,detalle-estatico
110,AccessPRO FS1000SPEED,accesspro-fs1000speed.php,True,1.0,1,1,0.976,85,15,detalle-estatico
110,AccessPRO FS1000SPEED,q-silent-max-eagle-3-4-hp.php,True,1.0,1,1,0.976,85,15,detalle-estatico
110,AccessPRO FS1000SPEED,operadores-puerta-abatible.php,True,1.0,0,1,0.976,85,12,detalle-estatico
110,AccessPRO FS1000SPEED,operadores-puerta-corrediza-residencial.php,True,1.0,0,1,0.976,85,12,detalle-estatico
110,AccessPRO FS1000SPEED,operadores-puertas-ascendentes.php,True,1.0,0,1,0.976,85,12,detalle-estatico
111,PHOBOS N Piston Electromecanico,phobos-n-piston-electromecanico.php,True,1.0,1,1,1.0,3,11,detalle-estatico
111,PHOBOS N Piston Electromecanico,puertas-rapidas-enrollables.php,True,1.0,0,0,0.0,3,5,detalle-estatico
111,PHOBOS N Piston Electromecanico,operadores-para-puerta-abatible.php,False,0.29,1,0,0.0,3,3.581,listado-estatico
111,PHOBOS N Piston Electromecanico,blue-giant.php,False,0.244,1,0,0.0,3,3.488,listado-marca
111,PHOBOS N Piston Electromecanico,bft-resp.php,False,0.15,1,0,0.0,3,3.3,listado-estatico
112,LUX 2B y Lux GV Piston hidraulico para puerta abatible,lux-2b-y-lux-gv-piston-hidraulico-para-puerta-abatible.php,True,1.0,1,1,1.0,6,11,detalle-estatico
112,LUX 2B y Lux GV Piston hidraulico para puerta abatible,puertas-rapidas-enrollables.php,True,1.0,0,0,0.0,6,5,detalle-estatico
112,LUX 2B y Lux GV Piston hidraulico para puerta abatible,operadores-para-puerta-abatible.php,False,0.588,1,0,0.0,6,4.176,listado-estatico
112,LUX 2B y Lux GV Piston hidraulico para puerta abatible,operadores-puerta-abatible-industrial.php,False,0.588,1,0,0.0,6,4.176,listado-estatico
112,LUX 2B y Lux GV Piston hidraulico para puerta abatible,icaro-smart.php,False,0.256,0,1,0.0,6,3.513,detalle-estatico
113,"P4,5-7 Piston Hidraulico para puerta abatible",p45-7-piston-hidraulico-para-puerta-abatible.php,True,1.0,1,1,1.0,34,15,detalle-estatico
113,"P4,5-7 Piston Hidraulico para puerta abatible",puertas-rapidas-enrollables.php,True,1.0,0,0,0.0,34,5,detalle-estatico
113,"P4,5-7 Piston Hidraulico para puerta abatible",icaro-smart.php,False,0.29,0,0,0.971,34,4.58,detalle-estatico
113,"P4,5-7 Piston Hidraulico para puerta abatible",operadores-para-puerta-abatible.php,False,0.658,1,0,0.0,34,4.316,listado-estatico
113,"P4,5-7 Piston Hidraulico para puerta abatible",operadores-puerta-abatible-industrial.php,False,0.658,1,0,0.0,34,4.316,listado-estatico
114,AccessPRO FS1000SPEED,accesspro-fs1000speed.php,True,1.0,1,1,0.976,85,15,detalle-estatico
114,AccessPRO FS1000SPEED,q-silent-max-eagle-3-4-hp.php,True,1.0,1,1,0.976,85,15,detalle-estatico
114,AccessPRO FS1000SPEED,operadores-puerta-abatible.php,True,1.0,0,1,0.976,85,12,detalle-estatico
114,AccessPRO FS1000SPEED,operadores-puerta-corrediza-residencial.php,True,1.0,0,1,0.976,85,12,detalle-estatico
114,AccessPRO FS1000SPEED,operadores-puertas-ascendentes.php,True,1.0,0,1,0.976,85,12,detalle-estatico
115,Puertas contra rayos x,puertas-contra-rayos-x.php,True,1.0,2,2,0.771,109,19,detalle-estatico
115,Puertas contra rayos x,puertas-peatonales-rayos-x.php,False,0.792,1,0,0.0,109,4.583,listado-estatico
115,Puertas contra rayos x,puertas-peatonales-hospitales.php,False,0.578,1,0,0.0,109,4.156,listado-estatico
115,Puertas contra rayos x,doorlock.php,False,0.133,1,0,0.0,109,3.267,listado-marca
115,Puertas contra rayos x,puerta-contra-incendio.php,False,0.739,0,0,0.0,109,1.478,listado-estatico
116,Puertas contra incendio,puertas-contra-incendio.php,True,1.0,1,2,0,0,14,detalle-estatico
116,Puertas contra incendio,contra-incendio.php,True,1.0,1,0,0,0,8,listado-estatico
116,Puertas contra incendio,puerta-contra-incendio.php,False,0.979,1,0,0,0,4.957,listado-estatico
116,Puertas contra incendio,puertas-salida-emergencia.php,False,0.542,1,0,0,0,4.083,listado-estatico
116,Puertas contra incendio,centros-comerciales.php,False,0.429,1,0,0,0,3.857,listado-estatico
117,Puerta contra explosion,puerta-contra-explosion.php,True,1.0,2,1,1.0,292,18,detalle-estatico
117,Puerta contra explosion,contra-exposion.php,True,1.0,1,0,0.0,292,8,listado-estatico
117,Puerta contra explosion,puerta-contra-incendio.php,False,0.756,1,0,0.0,292,4.511,listado-estatico
117,Puerta contra explosion,doorlock.php,False,0.194,1,0,0.0,292,3.387,listado-marca
117,Puerta contra explosion,contra-incendio.php,False,0.739,0,0,0.0,292,1.478,listado-estatico
118,Puerta Blindada,puertas-blindadas.php,True,1.0,2,2,1.0,244,21,detalle-estatico
118,Puerta Blindada,blindadas.php,True,1.0,1,0,0.0,244,8,listado-estatico
118,Puerta Blindada,puerta-contra-incendio.php,False,0.541,1,0,0.0,244,4.081,listado-estatico
118,Puerta Blindada,centros-comerciales.php,False,0.299,1,0,0.0,244,3.597,listado-estatico
118,Puerta Blindada,doorlock.php,False,0.174,1,0,0.0,244,3.348,listado-marca
119,Puerta estÃ¡ndar,puerta-estandar.php,True,1.0,1,2,0,0,14,detalle-estatico
119,Puerta estÃ¡ndar,puertas-peatonales-estandar-y-reforzada.php,False,0.652,1,0,0,0,4.304,listado-estatico
119,Puerta estÃ¡ndar,doorlock.php,False,0.087,1,0,0,0,3.174,listado-marca
119,Puerta estÃ¡ndar,puerta-estandar-reforzada.php,False,0.75,0,0,0,0,1.5,detalle-estatico
119,Puerta estÃ¡ndar,1500-revolving-door.php,False,0.71,0,0,0,0,1.419,detalle-estatico
120,Puerta estÃ¡ndar reforzada,puerta-estandar-reforzada.php,True,1.0,1,2,0,0,14,detalle-estatico
120,Puerta estÃ¡ndar reforzada,puertas-peatonales-estandar-y-reforzada.php,False,0.893,1,0,0,0,4.786,listado-estatico
120,Puerta estÃ¡ndar reforzada,centros-comerciales.php,False,0.416,1,0,0,0,3.831,listado-estatico
120,Puerta estÃ¡ndar reforzada,puertas-salida-emergencia.php,False,0.36,1,0,0,0,3.72,listado-estatico
120,Puerta estÃ¡ndar reforzada,doorlock.php,False,0.182,1,0,0,0,3.364,listado-marca
121,Puerta y fijos Louver,puerta-y-fijos-louver.php,True,1.0,2,0,1.0,193,15,detalle-estatico
121,Puerta y fijos Louver,puertas-y-fijos-louver.php,False,0.977,0,0,0.0,193,1.953,listado-estatico
122,Puerta Holandesa,puerta-holandesa.php,True,1.0,2,1,1.0,176,18,detalle-estatico
122,Puerta Holandesa,puertas-peatonales-tipo-holandesa.php,True,1.0,1,0,0.0,176,8,listado-estatico
122,Puerta Holandesa,1500-revolving-door.php,True,1.0,0,0,0.0,176,5,detalle-estatico
122,Puerta Holandesa,magic-fuerza-del-operador.php,True,1.0,0,0,0.0,176,5,detalle-estatico
122,Puerta Holandesa,puertas-y-fijos-louver.php,False,0.681,1,0,0.0,176,4.362,listado-estatico
123,Barreras de estacionamiento MOOVI50RM,barreras-estacionamiento-moovi50rm.php,True,1.0,1,1,0.942,52,15,detalle-estatico
123,Barreras de estacionamiento MOOVI50RM,estacionamientos.php,False,0.566,1,0,0.0,52,4.132,listado-estatico
123,Barreras de estacionamiento MOOVI50RM,fraccionamientos-y-condominios.php,False,0.478,1,0,0.0,52,3.955,listado-estatico
123,Barreras de estacionamiento MOOVI50RM,centros-comerciales.php,False,0.382,1,0,0.0,52,3.764,listado-estatico
123,Barreras de estacionamiento MOOVI50RM,blue-giant.php,False,0.255,1,0,0.0,52,3.511,listado-marca
124,ICARO SMART AC A2000 120,icaro-smart.php,True,1.0,1,1,1.0,51,15,detalle-estatico
124,ICARO SMART AC A2000 120,puertas-rapidas-enrollables.php,True,1.0,0,0,0.0,51,5,detalle-estatico
124,ICARO SMART AC A2000 120,operadores-para-puerta-corrediza-industrial.php,False,0.269,1,0,0.0,51,3.537,listado-estatico
124,ICARO SMART AC A2000 120,lux-2b-y-lux-gv-piston-hidraulico-para-puerta-abatible.php,False,0.256,0,1,0.0,51,3.513,detalle-estatico
124,ICARO SMART AC A2000 120,estacionamientos.php,False,0.25,1,0,0.0,51,3.5,listado-estatico
125,Barreras de estacionamiento MOOVI50RM,barreras-estacionamiento-moovi50rm.php,True,1.0,1,1,0.942,52,15,detalle-estatico
125,Barreras de estacionamiento MOOVI50RM,estacionamientos.php,False,0.566,1,0,0.0,52,4.132,listado-estatico
125,Barreras de estacionamiento MOOVI50RM,fraccionamientos-y-condominios.php,False,0.478,1,0,0.0,52,3.955,listado-estatico
125,Barreras de estacionamiento MOOVI50RM,centros-comerciales.php,False,0.382,1,0,0.0,52,3.764,listado-estatico
125,Barreras de estacionamiento MOOVI50RM,blue-giant.php,False,0.255,1,0,0.0,52,3.511,listado-marca
126,ICARO SMART AC A2000 120,icaro-smart.php,True,1.0,1,1,1.0,51,15,detalle-estatico
126,ICARO SMART AC A2000 120,puertas-rapidas-enrollables.php,True,1.0,0,0,0.0,51,5,detalle-estatico
126,ICARO SMART AC A2000 120,operadores-para-puerta-corrediza-industrial.php,False,0.269,1,0,0.0,51,3.537,listado-estatico
126,ICARO SMART AC A2000 120,lux-2b-y-lux-gv-piston-hidraulico-para-puerta-abatible.php,False,0.256,0,1,0.0,51,3.513,detalle-estatico
126,ICARO SMART AC A2000 120,estacionamientos.php,False,0.25,1,0,0.0,51,3.5,listado-estatico
127,Cortina serie 600,cortina-serie-600.php,True,1.0,1,1,1.0,175,15,detalle-estatico
127,Cortina serie 600,cortinas-enrollables-industriales.php,False,0.486,1,0,0.0,175,3.973,listado-estatico
127,Cortina serie 600,centros-comerciales.php,False,0.333,1,0,0.0,175,3.667,listado-estatico
127,Cortina serie 600,overhead-door.php,False,0.133,1,0,0.0,175,3.267,listado-marca
127,Cortina serie 600,cortina-serie-610.php,False,0.941,0,0,0.16,175,1.882,detalle-estatico
128,Cortinas ventiladas 685,cortinas-ventiladas-685.php,True,1.0,1,1,1.0,371,15,detalle-estatico
128,Cortinas ventiladas 685,cortinas-enrollables-industriales.php,False,0.651,1,0,0.0,371,4.302,listado-estatico
128,Cortinas ventiladas 685,centros-comerciales.php,False,0.286,1,0,0.0,371,3.571,listado-estatico
128,Cortinas ventiladas 685,cortina-serie-625.php,False,0.65,0,0,0.0,371,1.3,detalle-estatico
128,Cortinas ventiladas 685,cortina-plana.php,False,0.611,0,0,0.0,371,1.222,detalle-estatico
129,Puertas blindadas,puertas-blindadas.php,True,1.0,3,2,1.0,244,21,detalle-estatico
129,Puertas blindadas,blindadas.php,False,0.938,1,0,0.0,244,4.875,listado-estatico
129,Puertas blindadas,puerta-contra-incendio.php,False,0.585,1,0,0.0,244,4.171,listado-estatico
129,Puertas blindadas,centros-comerciales.php,False,0.319,1,0,0.0,244,3.638,listado-estatico
129,Puertas blindadas,doorlock.php,False,0.16,1,0,0.0,244,3.32,listado-marca
130,Puertas contra incendio,puertas-contra-incendio.php,True,1.0,1,2,0,0,14,detalle-estatico
130,Puertas contra incendio,contra-incendio.php,True,1.0,1,0,0,0,8,listado-estatico
130,Puertas contra incendio,puerta-contra-incendio.php,False,0.979,1,0,0,0,4.957,listado-estatico
130,Puertas contra incendio,puertas-salida-emergencia.php,False,0.542,1,0,0,0,4.083,listado-estatico
130,Puertas contra incendio,centros-comerciales.php,False,0.429,1,0,0,0,3.857,listado-estatico
131,Puerta estÃ¡ndar,puerta-estandar.php,True,1.0,0,2,0,0,11,detalle-estatico
131,Puerta estÃ¡ndar,puertas-salida-emergencia.php,False,0.45,1,0,0,0,3.9,listado-estatico
131,Puerta estÃ¡ndar,centros-comerciales.php,False,0.328,1,0,0,0,3.657,listado-estatico
131,Puerta estÃ¡ndar,puerta-estandar-reforzada.php,False,0.75,0,0,0,0,1.5,detalle-estatico
131,Puerta estÃ¡ndar,1500-revolving-door.php,False,0.71,0,0,0,0,1.419,detalle-estatico
132,Puerta estÃ¡ndar reforzada,puerta-estandar-reforzada.php,True,1.0,1,2,0,0,14,detalle-estatico
132,Puerta estÃ¡ndar reforzada,puertas-peatonales-estandar-y-reforzada.php,False,0.893,1,0,0,0,4.786,listado-estatico
132,Puerta estÃ¡ndar reforzada,centros-comerciales.php,False,0.416,1,0,0,0,3.831,listado-estatico
132,Puerta estÃ¡ndar reforzada,puertas-salida-emergencia.php,False,0.36,1,0,0,0,3.72,listado-estatico
132,Puerta estÃ¡ndar reforzada,doorlock.php,False,0.182,1,0,0,0,3.364,listado-marca
133,Puerta Holandesa,puerta-holandesa.php,True,1.0,2,1,1.0,176,18,detalle-estatico
133,Puerta Holandesa,puertas-peatonales-tipo-holandesa.php,True,1.0,1,0,0.0,176,8,listado-estatico
133,Puerta Holandesa,1500-revolving-door.php,True,1.0,0,0,0.0,176,5,detalle-estatico
133,Puerta Holandesa,magic-fuerza-del-operador.php,True,1.0,0,0,0.0,176,5,detalle-estatico
133,Puerta Holandesa,puertas-y-fijos-louver.php,False,0.681,1,0,0.0,176,4.362,listado-estatico
134,Puerta y fijos Louver,puerta-y-fijos-louver.php,True,1.0,2,0,1.0,193,15,detalle-estatico
134,Puerta y fijos Louver,puertas-y-fijos-louver.php,False,0.977,0,0,0.0,193,1.953,listado-estatico
135,Barreras de estacionamiento MOOVI50RM,barreras-estacionamiento-moovi50rm.php,True,1.0,1,1,0.942,52,15,detalle-estatico
135,Barreras de estacionamiento MOOVI50RM,estacionamientos.php,False,0.566,1,0,0.0,52,4.132,listado-estatico
135,Barreras de estacionamiento MOOVI50RM,fraccionamientos-y-condominios.php,False,0.478,1,0,0.0,52,3.955,listado-estatico
135,Barreras de estacionamiento MOOVI50RM,centros-comerciales.php,False,0.382,1,0,0.0,52,3.764,listado-estatico
135,Barreras de estacionamiento MOOVI50RM,blue-giant.php,False,0.255,1,0,0.0,52,3.511,listado-marca
136,Cortina Plana,cortina-plana.php,True,1.0,3,1,0.975,79,18,detalle-estatico
136,Cortina Plana,puertas-residenciales.php,False,0.353,2,0,0.0,79,6.706,detalle-estatico
136,Cortina Plana,cortinas-enrollables-industriales.php,False,0.606,1,0,0.0,79,4.212,listado-estatico
136,Cortina Plana,centros-comerciales.php,False,0.375,1,0,0.0,79,3.75,listado-estatico
136,Cortina Plana,industrial.php,False,0.348,1,0,0.0,79,3.696,listado-estatico
137,Cortina Europea,cortina-europea.php,True,1.0,3,1,1.0,68,18,detalle-estatico
137,Cortina Europea,cortinas-enrollables-industriales.php,False,0.686,1,0,0.0,68,4.371,listado-estatico
137,Cortina Europea,centros-comerciales.php,False,0.353,1,0,0.0,68,3.706,listado-estatico
137,Cortina Europea,dockman.php,False,0.182,1,0,0.0,68,3.364,listado-marca
137,Cortina Europea,cortina-plana.php,False,0.714,0,0,0.0,68,1.429,detalle-estatico
138,Accesorios,accesorios.php,True,1.0,1,1,1.0,21,15,detalle-estatico
138,Accesorios,receptor-para-control-vehiculos.php,False,0.341,1,0,0.0,21,3.683,listado-estatico
138,Accesorios,doorlock.php,False,0.333,1,0,0.0,21,3.667,listado-marca
139,Rampas de AndÃ©n HidrÃ¡ulicas Kelley RAMPA NIVELADORA MECÃNICA BLUE GIANT,rampas-de-anden-hidraulicas-kelley.php,False,0.648,1,1,0.908,316,11.295,detalle-estatico
139,Rampas de AndÃ©n HidrÃ¡ulicas Kelley RAMPA NIVELADORA MECÃNICA BLUE GIANT,rampa-niveladora.php,False,0.368,1,0,0.0,316,3.736,listado-estatico
139,Rampas de AndÃ©n HidrÃ¡ulicas Kelley RAMPA NIVELADORA MECÃNICA BLUE GIANT,equipos-y-accesorios-para-anden-de-carga.php,False,0.259,1,0,0.0,316,3.518,listado-estatico
139,Rampas de AndÃ©n HidrÃ¡ulicas Kelley RAMPA NIVELADORA MECÃNICA BLUE GIANT,kelley.php,False,0.156,1,0,0.0,316,3.312,listado-marca
139,Rampas de AndÃ©n HidrÃ¡ulicas Kelley RAMPA NIVELADORA MECÃNICA BLUE GIANT,rampa-niveladora-mecanica-blue-giant.php,False,0.673,0,0,0.0,316,1.346,detalle-estatico
140,RAMPA NIVELADORA MECÃNICA BLUE GIANT,rampa-niveladora-mecanica-blue-giant.php,True,1.0,0,1,0.998,418,12,detalle-estatico
140,RAMPA NIVELADORA MECÃNICA BLUE GIANT,rampa-niveladora.php,False,0.615,0,0,0.0,418,1.231,listado-estatico
141,Rampas de AndÃ©n HidrÃ¡ulicas,rampas-de-anden-hidraulicas.php,True,1.0,0,1,1.0,119,12,detalle-estatico
141,Rampas de AndÃ©n HidrÃ¡ulicas,rampas-de-anden-hidraulicas-kelley.php,True,1.0,0,0,0.0,119,5,detalle-estatico
141,Rampas de AndÃ©n HidrÃ¡ulicas,rampa-niveladora.php,False,0.419,1,0,0.0,119,3.837,listado-estatico
141,Rampas de AndÃ©n HidrÃ¡ulicas,rampas-de-anden-mecanicas.php,False,0.808,0,0,0.496,119,3.615,detalle-estatico
141,Rampas de AndÃ©n HidrÃ¡ulicas,dockman.php,False,0.176,1,0,0.0,119,3.353,listado-marca
142,Rampas de AndÃ©n MecÃ¡nicas,rampas-de-anden-mecanicas.php,True,1.0,1,1,1.0,108,15,detalle-estatico
142,Rampas de AndÃ©n MecÃ¡nicas,rampa-niveladora.php,False,0.439,1,0,0.0,108,3.878,listado-estatico
142,Rampas de AndÃ©n MecÃ¡nicas,rampas-de-anden-hidraulicas.php,False,0.808,0,0,0.546,108,3.615,detalle-estatico
142,Rampas de AndÃ©n MecÃ¡nicas,dockman.php,False,0.188,1,0,0.0,108,3.375,listado-marca
142,Rampas de AndÃ©n MecÃ¡nicas,rampas-de-anden-hidraulicas-kelley.php,False,0.808,0,0,0.0,108,1.615,detalle-estatico
143,Labio de elevaciÃ³n mecÃ¡nico Dockman,labio-de-elevacion-mecanico-dockman.php,True,1.0,2,1,1.0,69,18,detalle-estatico
143,Labio de elevaciÃ³n mecÃ¡nico Dockman,labio-elevacion-anden-carga.php,False,0.679,1,0,0.0,69,4.358,listado-estatico
143,Labio de elevaciÃ³n mecÃ¡nico Dockman,dockman.php,False,0.333,1,0,0.0,69,3.667,listado-marca
143,Labio de elevaciÃ³n mecÃ¡nico Dockman,equipos-y-accesorios-para-anden-de-carga.php,False,0.327,1,0,0.0,69,3.653,listado-estatico
