legacy_path,filename,detected_type,extension,used_by,usage_type,migrate,confidence,notes,file_ids,original_ids,sha256,duplicate_paths,direct_reference_count
multimedia/imagenes/productos/ba84a61d781389c3a2054b1676024658295b3acd.png,ba84a61d781389c3a2054b1676024658295b3acd.png,image/png,.png,product:32:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",425,423,e1f78e92a0bef16b31d4d81b4eeba4bfb4a08bb9b69f4ef6eeb071a3ce051d0a,,0
multimedia/imagenes/productos/bb3368ceeda91ff99ccfa7be1a6f90181e04f465.png,bb3368ceeda91ff99ccfa7be1a6f90181e04f465.png,image/png,.png,product:137:imagenes|product:55:imagenes|product:90:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",610|818|1187,1185|608|816,fa09d5e7154a317cab8c71add0e761ee0c91250e5138466d24110a550c27d7c7,multimedia/imagenes/productos/529d7a807f56271c4853d6eba64a97f2756f47ce.png,0
multimedia/imagenes/productos/bb67214e2fa3a602f08f84d18af508c2144b4399.jpg,bb67214e2fa3a602f08f84d18af508c2144b4399.jpg,image/jpeg,.jpg,product:64:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",674,672,bf1d21891eb5d07a23a6295956e9297f0917efb95e7d3198303531953b722034,,0
multimedia/imagenes/productos/bc790885ef043576513356856af6389d5d697506.jpg,bc790885ef043576513356856af6389d5d697506.jpg,image/jpeg,.jpg,product:69:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",698,697,2af421206308cc1635c72dffdc316e7bdf1c44ee739d4afc602f40f7060fbd44,,0
multimedia/imagenes/productos/bc810042ae32b45e642d2b97a228528b25af5555.jpg,bc810042ae32b45e642d2b97a228528b25af5555.jpg,image/jpeg,.jpg,product:165:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",1353,1351,d48159566adf251063bc4666ba4727fe1a87a76d6fe6f36f0149d296e2e24887,,0
multimedia/imagenes/productos/bd1f8f56f056617c741bf8594189d610ec31455e.jpg,bd1f8f56f056617c741bf8594189d610ec31455e.jpg,image/jpeg,.jpg,product:15:imagenes|product:60:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",266|651,264|649,697f6059aeec5652b0c004d88601dfd460c418d58353e0d2bb9925181ce8ebbb,,0
multimedia/imagenes/productos/be2f311aa92f08c08c00fe0cfc8730fe8253fb59.jpg,be2f311aa92f08c08c00fe0cfc8730fe8253fb59.jpg,image/jpeg,.jpg,product:121:imagenes|product:134:imagenes|product:35:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",448|1053|1149,1051|1147|446,129c0b680a4131a3f088e0d28a99e59cf488502ecc29540bc7c8dc9139c57cc1,,0
multimedia/imagenes/productos/be781238f5f87bf92bb8b76fe8a3fda917da4de9.png,be781238f5f87bf92bb8b76fe8a3fda917da4de9.png,image/png,.png,product:108:imagenes|product:9:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",213|948,210|945,d89aefc0343ce64ef69a3a0e445ce0bf4b43804fbc027b1b2bd23558eb08b70c,,0
multimedia/imagenes/productos/bec4a9b0b9ba18e039ffd443d26ff4bdd3b75a32.jpg,bec4a9b0b9ba18e039ffd443d26ff4bdd3b75a32.jpg,image/jpeg,.jpg,product:75:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",728,726,d9d14225c009911682a85d59092d37ee3872b65c0672f2f04aa1460fb9a972be,,0
multimedia/imagenes/productos/bf45613379a3fb030e09e5ff600f67022b8ed045.png,bf45613379a3fb030e09e5ff600f67022b8ed045.png,image/png,.png,product:136:imagenes|product:54:imagenes|product:89:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",592|804|1173,1172|591|803,34b2d4c0b8f828ea94b46572c056c5f416b24d0e33a9b6b42a18aa1f52778415,,0
multimedia/imagenes/productos/bf7bb7a1ee0e115572fe5e5d1bd5c5f33d1e3580.jpg,bf7bb7a1ee0e115572fe5e5d1bd5c5f33d1e3580.jpg,image/jpeg,.jpg,product:84:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",771,770,9ba897be0d2d6de3fee055c7a1573153d1faf08d8a500903d31d95d6661274fe,,0
multimedia/imagenes/productos/bfa554d69238760ccdbcd929f0a83cdc12d1593c.png,bfa554d69238760ccdbcd929f0a83cdc12d1593c.png,image/png,.png,product:29:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",396,393,c6758d73e100c040251d4c55bfadeac48ec69cb26019d892665e7aa9e50eb69b,,0
multimedia/imagenes/productos/bfc6742f50a1fe0b46c3349883e2710f9aca9a49.jpg,bfc6742f50a1fe0b46c3349883e2710f9aca9a49.jpg,image/jpeg,.jpg,product:62:imagenes|product:8:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",202|664,201|663,e05ec53718d199fe5677b865f906ef671ca9d9c93f319e5b07b0fcd1eca58691,,0
multimedia/imagenes/productos/bfd088b74d29caf8ef79bf31860c65ba4cfc8c5f.jpg,bfd088b74d29caf8ef79bf31860c65ba4cfc8c5f.jpg,image/jpeg,.jpg,product:154:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",1310,1307,3447ea7da6e2f8682d4033e017e87a8282ee8c35b5863f6621f3b44bdf9b9c27,,0
multimedia/imagenes/productos/c010d0a0cf17db40fb8aac4c4c96d9d5e7aeeecd.jpg,c010d0a0cf17db40fb8aac4c4c96d9d5e7aeeecd.jpg,image/jpeg,.jpg,product:101:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",880,878,4e34dd2cad788d1fc6aa04ca254603a146cef0366cfd86feff03e477ef198f5f,,0
multimedia/imagenes/productos/c112bfd42abe043cea65afd42ec67630adafd4fc.jpg,c112bfd42abe043cea65afd42ec67630adafd4fc.jpg,image/jpeg,.jpg,product:150:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",1288,1285,68ba1e55d0f8df9cd779493cfc9e9878b43bbdb02eab87ff1262dfde061a143f,multimedia/imagenes/productos/b909a849499b633edc6093d67d945c89ceab7117.jpg,0
multimedia/imagenes/productos/c193cf07d02e475d907ca58e408bf153b94e0215.jpg,c193cf07d02e475d907ca58e408bf153b94e0215.jpg,image/jpeg,.jpg,product:137:imagenes|product:55:imagenes|product:90:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",603|815|1184,1181|600|812,9ac00fe78b564245e52e8fb5fec4189cca24a082f61e4baa1c21854ab4ecde83,,0
multimedia/imagenes/productos/c1d9f151ac7e02157706645db82b208f9d1746c6.jpg,c1d9f151ac7e02157706645db82b208f9d1746c6.jpg,image/jpeg,.jpg,product:34:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",439,438,742b1da3687efdf735817b52894f283598f1e17d6633ea85e754421131a72a6c,,0
multimedia/imagenes/productos/c1e457772201aa0b50358d628f80cc9adf4e5834.jpg,c1e457772201aa0b50358d628f80cc9adf4e5834.jpg,image/jpeg,.jpg,product:103:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",889,888,624269b600d060a96bd3ad473072f220c57800becbdaee1be31a037768a3a4aa,,0
multimedia/imagenes/productos/c29a2d7e18d772e9d843df575e8df4b6e7d8ac88.jpg,c29a2d7e18d772e9d843df575e8df4b6e7d8ac88.jpg,image/jpeg,.jpg,product:98:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",867,864,8b96d26a1154c8397ade3484a224c105a993c59f9ec89723b31d5a14416061f5,,0
multimedia/imagenes/productos/c2bb69e66991176681440908d40baea00a9aace8.jpg,c2bb69e66991176681440908d40baea00a9aace8.jpg,image/jpeg,.jpg,product:150:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",1290,1289,d56f0c81d8584a56b14e32a803e483a16dd78326633912b156ee9d7ab1404315,,0
multimedia/imagenes/productos/c2fa584cb9de12c8d855781cfa361eed82c5fdc3.jpg,c2fa584cb9de12c8d855781cfa361eed82c5fdc3.jpg,image/jpeg,.jpg,product:157:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",1317,1315,7ccf1aeb2a09874a69fc91f745569cc27cb2aeffa5a170c48f387abcaaf62281,,0
multimedia/imagenes/productos/c342ebcfaccf7b10dd675d7826a733365c70c8ce.jpg,c342ebcfaccf7b10dd675d7826a733365c70c8ce.jpg,image/jpeg,.jpg,product:158:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",1320,1319,7b18e224dcdd386cf0f6f28bca8d20ce9be07966bb931d443b97d5afa0fd256d,,0
multimedia/imagenes/productos/c48b40303ec9bf91a5f33a95c86faa69be7d7d62.png,c48b40303ec9bf91a5f33a95c86faa69be7d7d62.png,image/png,.png,product:122:imagenes|product:133:imagenes|product:33:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",435|1069|1144,1067|1142|433,c06cd875dc2894c8bff69365acc8496f8b0cfd9e59deacd6ed2c52a1039d2116,,0
multimedia/imagenes/productos/c585ff536e9e6b0c7b1f56bcda32747f1fd64a32.jpg,c585ff536e9e6b0c7b1f56bcda32747f1fd64a32.jpg,image/jpeg,.jpg,product:19:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",306,305,41c028c72cdf7a4d9c4fe972db8cd481299af669e063468dbe7aabf83057950e,,0
multimedia/imagenes/productos/c5b22a2f401c0a08888320ecbcd16f92e76d4793.jpg,c5b22a2f401c0a08888320ecbcd16f92e76d4793.jpg,image/jpeg,.jpg,product:14:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",254,251,3adf31b42e1248938a6949257b2d8824b6c5a9cd8a4038151eb9602d5be16849,,0
multimedia/imagenes/productos/c6323be262c084906f23b3f2e02d8d5bd3d28546.jpg,c6323be262c084906f23b3f2e02d8d5bd3d28546.jpg,image/jpeg,.jpg,product:68:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",695,692,9cca3f441577d5a087a0106590b6b32fe6a523afd3214027b92776152640c261,,0
multimedia/imagenes/productos/c6e1bc82ea0d1f22a98704a7fdacfcf17e14b498.jpg,c6e1bc82ea0d1f22a98704a7fdacfcf17e14b498.jpg,image/jpeg,.jpg,product:143:imagenes|product:51:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",554|1225,1223|552,c7b5f828d594d02601b1572775aea28d5329b83d0709399df54e712861c48723,,0
multimedia/imagenes/productos/c78163824c874cb804c9fae74b629b436b5c6bd4.png,c78163824c874cb804c9fae74b629b436b5c6bd4.png,image/png,.png,product:136:imagenes|product:54:imagenes|product:89:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",594|806|1175,1172|591|803,edea50af5cccbb1524db51b336ea2064f1027e084e72ea6385c1adde2eb403d1,,0
multimedia/imagenes/productos/c7a4034d1023aa9e5b7375a53bae3e9c82d08b02.jpg,c7a4034d1023aa9e5b7375a53bae3e9c82d08b02.jpg,image/jpeg,.jpg,product:152:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",1302,1299,d360b6c907853ef502c92438d89f615507fae318b4361e6e6861d4857737e84f,,0
multimedia/imagenes/productos/c8129b3569c790e5e15a570f87e7f36719703e1c.jpg,c8129b3569c790e5e15a570f87e7f36719703e1c.jpg,image/jpeg,.jpg,product:109:imagenes|product:110:imagenes|product:114:imagenes|product:1:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",166|967|976|1000,165|966|975|999,c54a4471085f9a0790d68efa7393396e6e800e020018577d22e4b5f6b99689a4,,0
multimedia/imagenes/productos/c9130b6fa8a1ed05b487a65f6ff30895b8f1a981.jpg,c9130b6fa8a1ed05b487a65f6ff30895b8f1a981.jpg,image/jpeg,.jpg,product:112:imagenes|product:48:imagenes|product:79:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",535|747|987,533|745|985,cd0a7096912d86dae3d3d1dc24b17d3024544b8369039ec8c2d74cb0da7bddf0,,0
multimedia/imagenes/productos/ca6508f8b111dad227a6d111e3a8e4e1ab945137.jpg,ca6508f8b111dad227a6d111e3a8e4e1ab945137.jpg,image/jpeg,.jpg,product:77:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",738,735,c09d43c00713ab3556bdd84a7b18e1534ce8f3a35fe32c263daace5149411498,multimedia/imagenes/productos/87c1f2c31a38a98c948c0e15ace8b6f3704db568.jpg,0
multimedia/imagenes/productos/cabf3ce04f2934cf3dc33b386f7936919c1e9369.jpg,cabf3ce04f2934cf3dc33b386f7936919c1e9369.jpg,image/jpeg,.jpg,product:13:imagenes|product:99:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",247|870,246|869,324160f698a595e169a675605e1c2d0b7a158ab7cbcce2c9ea07ce3d08c75808,,0
multimedia/imagenes/productos/cafb56679413360bd08d5200b1b925282b4b2151.jpg,cafb56679413360bd08d5200b1b925282b4b2151.jpg,image/jpeg,.jpg,product:103:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",891,888,eb582a26203e0c65e495dd79393666ec22f786462975307e7188231754b18122,,0
multimedia/imagenes/productos/cb86dd9383b3ea7221cda7b42bf813a1886a6d90.jpg,cb86dd9383b3ea7221cda7b42bf813a1886a6d90.jpg,image/jpeg,.jpg,product:11:imagenes|product:94:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",239|847,236|844,0934316bdd27349c7486ea2222a5a9652532a08ba09dbe651fff39f7b5cdbe8a,multimedia/imagenes/productos/ba5fdb010b1d287f2a4001c470c1f2e1db31f9d2.jpg,0
multimedia/imagenes/productos/cbb4e1d2f49f3b383989e986f11f143592437b0c.jpg,cbb4e1d2f49f3b383989e986f11f143592437b0c.jpg,image/jpeg,.jpg,product:106:imagenes|product:41:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",502|922,499|919,1a12e08337d26454e99f5acaa9b7df7a6d93d13ca52368979977ff88dd25bb8f,,0
multimedia/imagenes/productos/cbb7a795851f9423111a9f86c5474e64205d7826.png,cbb7a795851f9423111a9f86c5474e64205d7826.png,image/png,.png,product:104:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",900,897,14662bccfcace28b37b9e3d7d3fcb434a33d3f62b9f64ce76424b699a8579117,,0
multimedia/imagenes/productos/cbbe8711032c3fbdf4fe5ba178232f991646da2a.jpg,cbbe8711032c3fbdf4fe5ba178232f991646da2a.jpg,image/jpeg,.jpg,product:163:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",1340,1339,e5d6ef4c272397017b2f38f245473eadfcea5c175594e53e4c00579dba65720b,,0
multimedia/imagenes/productos/cbd6a7cacb8c2a97d286305d91a35621f578ccb4.jpg,cbd6a7cacb8c2a97d286305d91a35621f578ccb4.jpg,image/jpeg,.jpg,product:117:imagenes|product:26:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",363|1022,1020|361,6a6bbc1cf36d0a70af2e6ca70b80a6b3567b167361b986084ffd876de020d1e6,multimedia/imagenes/categorias/9518132905db9212212811e71bedbdb1335865ea.jpg|multimedia/imagenes/categorias/cbd6a7cacb8c2a97d286305d91a35621f578ccb4.jpg|multimedia/imagenes/productos/9518132905db9212212811e71bedbdb1335865ea.jpg,0
multimedia/imagenes/productos/cc14617ba38fa72399127d7935ac144f16ef5073.jpg,cc14617ba38fa72399127d7935ac144f16ef5073.jpg,image/jpeg,.jpg,product:111:imagenes|product:46:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",525|982,523|980,e318bea0541bbfaabfa02224b57010ac9837c343445cffa5d64ba4cf5813f9e1,,0
multimedia/imagenes/productos/cc7cf71256da2123d44f664f2d3eeb5ff939267f.jpg,cc7cf71256da2123d44f664f2d3eeb5ff939267f.jpg,image/jpeg,.jpg,product:162:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",1337,1335,ab6b211c95b78f76a5f5c7e74512e0f893848ec0718cdeb84b398f8c2ebffde9,multimedia/imagenes/productos/f5f705c816755cd6c0764b2b15e6b0fa4686ab17.jpg,0
multimedia/imagenes/productos/ccb9317c9259da95f8d10f948ff5580786e68a89.jpg,ccb9317c9259da95f8d10f948ff5580786e68a89.jpg,image/jpeg,.jpg,product:70:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",703,702,dc408c465256d399a16119eb972477b60f4a12d0f9e0723bdd6711f250a97d36,,0
multimedia/imagenes/productos/cce6236c1a67ce92704e4746a358a4d34ef3e63c.png,cce6236c1a67ce92704e4746a358a4d34ef3e63c.png,image/png,.png,product:143:imagenes|product:51:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",558|1229,1227|556,f80c87d80a6730bf57f80f887258166fe0bb437e657d500e32ef10603e5e9de6,,0
multimedia/imagenes/productos/cd72ab26741874ce0f7e1436cdbdb6940f05bc64.jpg,cd72ab26741874ce0f7e1436cdbdb6940f05bc64.jpg,image/jpeg,.jpg,product:13:imagenes|product:99:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",248|871,246|869,ada0ae10a01bbebea1c7664d6bb6c8ccc1829cad4c51f6faf85f7b38ef85b9a7,,0
multimedia/imagenes/productos/cd9e61da0f4ef4ff4afd7603edb90379316d5cef.jpg,cd9e61da0f4ef4ff4afd7603edb90379316d5cef.jpg,image/jpeg,.jpg,product:58:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",629,627,0603f131b2b1bb9c422591f979301b489c5c0f2a0e68e5e48e5c7ab79f79a326,,0
multimedia/imagenes/productos/ce07dd12a1a83be16c07305343e7156742ecf887.png,ce07dd12a1a83be16c07305343e7156742ecf887.png,image/png,.png,product:107:imagenes|product:16:imagenes|product:20:imagenes|product:6:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",186|276|321|931,183|273|318|928,a5339125834007b141ae1502d443aef8465231a67efeb4311a35dfb74ec99a1f,,0
multimedia/imagenes/productos/ce13faef77af29e3d6535bbe149ddb25bd46b55b.png,ce13faef77af29e3d6535bbe149ddb25bd46b55b.png,image/png,.png,product:117:imagenes|product:26:imagenes,IMAGE_APPARENTLY_UNUSED|DERIVED,REVIEW,STRONG_INFERENCE,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",366|1025,1024|365,2939aad8f5a03555a151d7a2b3bf0ee059480d8a360d2209f28846a4d669139e,,0
