source_namespace,source_key,legacy_id,legacy_file,legacy_url,source_classification,wordpress_object_type,wordpress_internal_name,target_candidate_key,proposed_action,decision_status,execution_approved,confidence,source_hash,evidence,notes
media,asset:multimedia/imagenes/productos/3413b34226b7c3b656fc13078a2fea4944a9cdb3.jpg,729,multimedia/imagenes/productos/3413b34226b7c3b656fc13078a2fea4944a9cdb3.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:25f0ffb3fce57ecb9d526723581af76480acaafb9505aa88ede4ccba477dd1d0,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,d6eaaa2fddd440705a61f715b6899c3c094385c97c5277b86fb9c94415b0a3d5,docs/migration/media-master.csv#multimedia/imagenes/productos/3413b34226b7c3b656fc13078a2fea4944a9cdb3.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/34211ef669994a8bd482b487e140bbe201cc59bd.jpg,851,multimedia/imagenes/productos/34211ef669994a8bd482b487e140bbe201cc59bd.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:b3948adbd99463413c984a904289d7cb5681da81896fc7806cbb84d4d4c283b9,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,7ffe7ad0be8e155548b85b9a310c492f4c2ee1b3ee1c46a5ba7b4932203aa714,docs/migration/media-master.csv#multimedia/imagenes/productos/34211ef669994a8bd482b487e140bbe201cc59bd.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/352f55a95012d98c11d878892227bccc9e1678f9.jpg,715,multimedia/imagenes/productos/352f55a95012d98c11d878892227bccc9e1678f9.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:b0532f1baf1185b912010e8f4668c0fec1b9aa71e105080a5556ab3935b9b26c,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,7644121f4dba6cedff2f6c7516833b9764b911662120b002d217a7c70bd7056c,docs/migration/media-master.csv#multimedia/imagenes/productos/352f55a95012d98c11d878892227bccc9e1678f9.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/358506796f982c89c78dfafef0ca626612f1bfae.jpg,258,multimedia/imagenes/productos/358506796f982c89c78dfafef0ca626612f1bfae.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:9b3b215d4177f4f38e6c16ed797b8a563257399cd706451e627d50c72248d853,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,b1b76a7dbcf11951c4a409b60d00c039ab1b484e3a9804f27cc87acdbdd03a02,docs/migration/media-master.csv#multimedia/imagenes/productos/358506796f982c89c78dfafef0ca626612f1bfae.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/35b187dcc82e959ca75db937b90024005a527157.jpg,172|788,multimedia/imagenes/productos/35b187dcc82e959ca75db937b90024005a527157.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:fcb2d43c620d8ddc47e603a95a222d92a51722a252f7773d0b32aab41d69d7b6,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,c92d2ba06e7c34c5240d019466cb3086213d5b1f379687652f985763f6dd0405,docs/migration/media-master.csv#multimedia/imagenes/productos/35b187dcc82e959ca75db937b90024005a527157.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/36ee69f37c8884b83e3ca11cc23dbebcac8972c7.jpg,478|894,multimedia/imagenes/productos/36ee69f37c8884b83e3ca11cc23dbebcac8972c7.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:6d5a211a0ca041fc219da08b63d7cfc9bec880e9e3070d9778638656df818061,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,73d5f13fa6f2f17b5340a752aefb7f89b0fddb0034d6ea56379f8944f3cb564c,docs/migration/media-master.csv#multimedia/imagenes/productos/36ee69f37c8884b83e3ca11cc23dbebcac8972c7.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/36f6b5b690d5213be20e793bc11545d0a3088f32.jpg,1352,multimedia/imagenes/productos/36f6b5b690d5213be20e793bc11545d0a3088f32.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:011d53dfd8d0390a0e16db21d61e7b6e9e1c49b5e791cc0b05aae34c6bfe5f62,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,b0e85652b1210b87f9181b203ad4d2148202d8a89017751cbf24cf421404b3b4,docs/migration/media-master.csv#multimedia/imagenes/productos/36f6b5b690d5213be20e793bc11545d0a3088f32.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/36fd2d5b2f378a67bdd6ab16346bf83c1cd73038.jpg,926,multimedia/imagenes/productos/36fd2d5b2f378a67bdd6ab16346bf83c1cd73038.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:72e2b2e9e2c9cd948e80e5e9ea71058853146d6f0512c7f8e840f4756e2988df,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,1cb98fa51b19fc4d5272a6041efccf739fa70801650ccfe19c853da541487661,docs/migration/media-master.csv#multimedia/imagenes/productos/36fd2d5b2f378a67bdd6ab16346bf83c1cd73038.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/371a4b2f873919160fe7684495a5a5aad6d5c0b8.jpg,548|641,multimedia/imagenes/productos/371a4b2f873919160fe7684495a5a5aad6d5c0b8.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:e33929db991295664bb8140eca9d06e7a5a23c9cc06cfd8ba17854d16e8f78bb,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,686ca6c1c5a8de0a261ad3543c87f05136cb63c55d88bfc81a30c316dc8b7818,docs/migration/media-master.csv#multimedia/imagenes/productos/371a4b2f873919160fe7684495a5a5aad6d5c0b8.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/373ac67f27a16f99790511fda43ae3437c8a85bc.jpg,289,multimedia/imagenes/productos/373ac67f27a16f99790511fda43ae3437c8a85bc.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:eef2760afae7af520a1b30b5178b4f63a098bc62a0f29a6512d1d8c09bb0208c,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,3c198e9b48d9f508bcb068669f62b4d2b46a0ad97664f96b9e3d49e8528b63c3,docs/migration/media-master.csv#multimedia/imagenes/productos/373ac67f27a16f99790511fda43ae3437c8a85bc.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/3789ab37d39458dca61894b4c976e9337f37f6a1.jpg,501|921,multimedia/imagenes/productos/3789ab37d39458dca61894b4c976e9337f37f6a1.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:736653df665d82d67793839425bf718dfd0878015a360e1de93b6a60113353f5,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,5e3ca93d9ce694563b549e2bb19db2f3e1fb74bfbd584f527a977519b3752ff6,docs/migration/media-master.csv#multimedia/imagenes/productos/3789ab37d39458dca61894b4c976e9337f37f6a1.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/37b40cb15d4ce16f5ec13739e621730982b42b69.jpg,440,multimedia/imagenes/productos/37b40cb15d4ce16f5ec13739e621730982b42b69.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:b6debfe3a2cbd15e8ffeb769c9f2bae2f1d1cc578f9e01d3534520f292b4d742,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,992051e39a7cb1032061e65dc7c7bfbdd1a4f18d7f508fddfb67335b0bb29172,docs/migration/media-master.csv#multimedia/imagenes/productos/37b40cb15d4ce16f5ec13739e621730982b42b69.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/37e230ce8764faef89c115ba8c4c511fa966ad48.jpg,823,multimedia/imagenes/productos/37e230ce8764faef89c115ba8c4c511fa966ad48.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:8443db6c3dc43e6ec91f6a5b53048adc7e155390594be7baa76803389232b187,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,28dece966929866f86b846df23050b9f2fff7a8ce3e4f9ab05771eaf6964bee9,docs/migration/media-master.csv#multimedia/imagenes/productos/37e230ce8764faef89c115ba8c4c511fa966ad48.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/381cccddca9068f4f928c85a45b3fbf221cae6a9.jpg,432|1066|1141,multimedia/imagenes/productos/381cccddca9068f4f928c85a45b3fbf221cae6a9.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES,Attachment,attachment,candidate:media:dfb6ae73bc9a1d16967dee04e20a2949fc97ad84701df85daae9f40287a17260,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,433e2909d2af687b3817a74c9f7ecf936e433e814b837d3e142dae91b95f351f,docs/migration/media-master.csv#multimedia/imagenes/productos/381cccddca9068f4f928c85a45b3fbf221cae6a9.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/3895266c5e9f7b5167566e2eb2f00061cee5ef27.jpg,380|1030|1107,multimedia/imagenes/productos/3895266c5e9f7b5167566e2eb2f00061cee5ef27.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:4f4b69860c454ae43db02bba5292df4fce38939c2fe27d2758cc052990d22c36,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,f0d1b067da1b65f9c2a9a9c29f6774a77f15d820e4a6b9640a191725ebca82cb,docs/migration/media-master.csv#multimedia/imagenes/productos/3895266c5e9f7b5167566e2eb2f00061cee5ef27.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/392b065a81c4bb33843d840ab8aac7e37ab25e87.jpg,1257,multimedia/imagenes/productos/392b065a81c4bb33843d840ab8aac7e37ab25e87.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:36e96f80baeaf7a0e3a9da39fceae498d14ac2b89b30fed7f732f098db35f7d4,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,8160877259a71ac16dcc157e8645ef2b82a9421c660d936ae28da8cbe82a22a7,docs/migration/media-master.csv#multimedia/imagenes/productos/392b065a81c4bb33843d840ab8aac7e37ab25e87.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/3a1fc20fded91d4281ea5bccbabb5857c08ac984.png,344,multimedia/imagenes/productos/3a1fc20fded91d4281ea5bccbabb5857c08ac984.png,,IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES,Attachment,attachment,candidate:media:5858e38acd09460cd1ea1eb33d74fc59d2d24c894c322e8f3d9df95fda206281,REVIEW,ARCHITECTURE_ONLY,NO,UNKNOWN,ec0edf4f395712406c37c0fb761ec74b8196b50a09ce6baf1b0607e208e1ba34,docs/migration/media-master.csv#multimedia/imagenes/productos/3a1fc20fded91d4281ea5bccbabb5857c08ac984.png,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/3b217cb341e42553c617890ac8dd6feb34fdb1c7.jpg,694,multimedia/imagenes/productos/3b217cb341e42553c617890ac8dd6feb34fdb1c7.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:c7accdac1fcbc0a9cdce8c57e0ebfa08fb75f6ea4c64de2c9f1c3f5bd4773cbf,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,6a4bccf5aaa61121201d8632c111ef7e1c88742502d9e248e80405fa9c69eef0,docs/migration/media-master.csv#multimedia/imagenes/productos/3b217cb341e42553c617890ac8dd6feb34fdb1c7.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/3c6f460cc1486506219239ca2b7e5a8e8ad87a60.jpg,391|1016|1122,multimedia/imagenes/productos/3c6f460cc1486506219239ca2b7e5a8e8ad87a60.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES,Attachment,attachment,candidate:media:0c626718d403fed03bb85fc08084497ff4a0ac0f42e15c7deee89a5b8cdaa959,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,776f07dc266b3489ef23329307355de4276ac8f6bd1a867f00217c2dd127bbea,docs/migration/media-master.csv#multimedia/imagenes/productos/3c6f460cc1486506219239ca2b7e5a8e8ad87a60.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/3c70cf2c418e31f8108f88ed59aea7291660401b.png,377|1197,multimedia/imagenes/productos/3c70cf2c418e31f8108f88ed59aea7291660401b.png,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:36f0038c52f6580f0c09a7b8444467d0325fc125670b011802fc1696e1d98e74,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,1639bdd986b6c1d1cae77e9e134ed2e17866b7a67c18ae800365c9e483759be4,docs/migration/media-master.csv#multimedia/imagenes/productos/3c70cf2c418e31f8108f88ed59aea7291660401b.png,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/3d04b5ea99a0684e9c773d479566fa2616b9a9d6.png,580,multimedia/imagenes/productos/3d04b5ea99a0684e9c773d479566fa2616b9a9d6.png,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:8966afc3935b1a3f111748ea956778eefaee3d9e4c40ff16e889fbd54d34732a,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,b550a695897ceccb5f3565fec2e75a5331c84d43c94c4f86d33b4aee02b4330c,docs/migration/media-master.csv#multimedia/imagenes/productos/3d04b5ea99a0684e9c773d479566fa2616b9a9d6.png,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/3d710dcd28fda2649ac0b16b46ef73ee16cdbd95.png,515|1074|1084|1161,multimedia/imagenes/productos/3d710dcd28fda2649ac0b16b46ef73ee16cdbd95.png,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:28f8d33704dd7feeaf97a72b42f80bb039e89dbd9c00180ac22dd7feb3a56c76,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,9dbbfcd4369eca2196e63852e1fc01bff472d35b642644c3d10bd4018566dc91,docs/migration/media-master.csv#multimedia/imagenes/productos/3d710dcd28fda2649ac0b16b46ef73ee16cdbd95.png,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/3ddd17cc303be0139f7d072bc0bf7c97b145146e.jpg,736,multimedia/imagenes/productos/3ddd17cc303be0139f7d072bc0bf7c97b145146e.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:a6671c15b9ae2d996f0336f227806e744c4c6a3fc6aba9f5eca117ca57bdfd60,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,f92c458daa697b5e743bdebef40678dcfe86149fdbd7bfb770563c89e1acf57c,docs/migration/media-master.csv#multimedia/imagenes/productos/3ddd17cc303be0139f7d072bc0bf7c97b145146e.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/3de77ed35f27bba5e37688f19043f0834bcd0cff.jpg,700,multimedia/imagenes/productos/3de77ed35f27bba5e37688f19043f0834bcd0cff.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:e646c57982d83224cf83573f8f7cfefffc08cc5e5e97c90b0c6b52343d7a2a35,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,ec29f493ce00651b367ac644bd74cd8b234516cc4218a4282f5755c05ccf1d96,docs/migration/media-master.csv#multimedia/imagenes/productos/3de77ed35f27bba5e37688f19043f0834bcd0cff.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/3eba894cc4b56113df25e245b003b03627dc95ec.jpg,171|787,multimedia/imagenes/productos/3eba894cc4b56113df25e245b003b03627dc95ec.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:78ff7c4e984b02a31becbbcd6350613b6812523cd294091ab28244f78aa12596,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,829df4b4720f203e880f79c2fbeab3a168d2b36c5dad05a24cbf4db84ef6aa74,docs/migration/media-master.csv#multimedia/imagenes/productos/3eba894cc4b56113df25e245b003b03627dc95ec.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/3efdffd3ac26f45d9139c36a2bdd839ecd6a2eda.png,444,multimedia/imagenes/productos/3efdffd3ac26f45d9139c36a2bdd839ecd6a2eda.png,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:fb166eddc1d76de983c5c93ccb2ce26a1e3b144ad4588c0ef4d34bfc0deaec94,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,501dfa4fc687fed1b487ae817291cbfc0bb4f2150655f530ad265783a3f1c80b,docs/migration/media-master.csv#multimedia/imagenes/productos/3efdffd3ac26f45d9139c36a2bdd839ecd6a2eda.png,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/3f27cada73952f5d7616a924c14dc6efe7008d3b.png,1117,multimedia/imagenes/productos/3f27cada73952f5d7616a924c14dc6efe7008d3b.png,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:55483f729f8066385d1085b975c087e3554d8cb7e066750a14d84e0c1b7d0efc,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,fcc4c72eeeec95cc46fec9db526350c02e566aea7854ae8a539725a746a3b93c,docs/migration/media-master.csv#multimedia/imagenes/productos/3f27cada73952f5d7616a924c14dc6efe7008d3b.png,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/3f5dc5c0f9c9aa46cdb1d915680de39787a2bab9.jpg,890,multimedia/imagenes/productos/3f5dc5c0f9c9aa46cdb1d915680de39787a2bab9.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:bc7be0692b81f9e42937e8f7541f223ee01bc784acff4b40974b0793167d6fee,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,ebdada5a58b215ff3097182d456d4121ed977f32f13e2e619c2d1101595bffe9,docs/migration/media-master.csv#multimedia/imagenes/productos/3f5dc5c0f9c9aa46cdb1d915680de39787a2bab9.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/407a716595769879bb3564ac4dba39ac40e0eab0.jpg,500|920,multimedia/imagenes/productos/407a716595769879bb3564ac4dba39ac40e0eab0.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:85f0a85e3a1a2058b63c2e2887eb6da9ae43e0199de18ce92cb87f321f0f02d2,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,f3cd3d73066d632c655ad8903d839491437d192793d317d58cda7727f754e14e,docs/migration/media-master.csv#multimedia/imagenes/productos/407a716595769879bb3564ac4dba39ac40e0eab0.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/40f2160fb62b7c5ee17080ed593917673d700a7f.jpg,1354,multimedia/imagenes/productos/40f2160fb62b7c5ee17080ed593917673d700a7f.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:a79cae16a284313ad89c265b7bb996b37500d9134cb2f121b592fba6fdde8630,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,acc6abcc2a30a303a5da7fdd84156661922c16db12103eea53f82ac241af3225,docs/migration/media-master.csv#multimedia/imagenes/productos/40f2160fb62b7c5ee17080ed593917673d700a7f.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/4107f445ef7b067f76ef097b3da57af2382e7108.jpg,833,multimedia/imagenes/productos/4107f445ef7b067f76ef097b3da57af2382e7108.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:49bcbfcc02df91be22a5fa5dcd7d2660c6f00475c5b29b1f64944ca0f25e319b,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,237e8c516929a0362d77fbaf20d6a90b3c888c66e3fbee5c90fce10227c16c8f,docs/migration/media-master.csv#multimedia/imagenes/productos/4107f445ef7b067f76ef097b3da57af2382e7108.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/4141d163664d035c13778aa2ddac33cac1af98ff.jpg,506|876,multimedia/imagenes/productos/4141d163664d035c13778aa2ddac33cac1af98ff.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:e5a3682da58660004e879cd6a5dc400fccc5c8dc083c9a24464dae4daab08213,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,f803b2b8f1601d30f36eb8f0f545338e264c2a7b960b800e28bfa9f53ea8f6c0,docs/migration/media-master.csv#multimedia/imagenes/productos/4141d163664d035c13778aa2ddac33cac1af98ff.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/42e1bf0bcd51140c652ff32de5959de824aa01fb.jpg,773,multimedia/imagenes/productos/42e1bf0bcd51140c652ff32de5959de824aa01fb.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:726e16699ca525fdf3ec0d6b35e0683d2b89fd9290ad92225046a4e180a400c9,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,dec642d93b55c3e60ca890f149c57c8976ab506c945502b8a0c08701f07782c3,docs/migration/media-master.csv#multimedia/imagenes/productos/42e1bf0bcd51140c652ff32de5959de824aa01fb.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/4357a19340ef40ab6163db337d8b5e7ec3d053da.jpg,526|983,multimedia/imagenes/productos/4357a19340ef40ab6163db337d8b5e7ec3d053da.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:bc1475e1d288c950180c3d46209d6a67ece65774dfa06bb06f573ef4e0f4fc5a,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,1baae8858246f443b826c08e7e340c1b55d5c4cff4b15cf7ec742ad44f082869,docs/migration/media-master.csv#multimedia/imagenes/productos/4357a19340ef40ab6163db337d8b5e7ec3d053da.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/4406fb027698c739ef14e6a5bacdc7f4e93d734c.jpg,1314,multimedia/imagenes/productos/4406fb027698c739ef14e6a5bacdc7f4e93d734c.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:e74d1b0829d069982850aec8e0b96085a2d32ee2dfc6e3ccf61c8b7720af41b4,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,7119cc235a7fc8c08c31d91e15568f008525048cc1de9095a33bcc7455982048,docs/migration/media-master.csv#multimedia/imagenes/productos/4406fb027698c739ef14e6a5bacdc7f4e93d734c.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/4434ff7aea86fec07a141d71a85268e08e168a29.png,445,multimedia/imagenes/productos/4434ff7aea86fec07a141d71a85268e08e168a29.png,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:cc3b6a55141c2063e0d5ff52f9413d5757d2ff46850b7e38e171d7cc5c2f6289,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,b5d21bade0124333f2620767b467198967f506751230f8764d7b0e149e86ecff,docs/migration/media-master.csv#multimedia/imagenes/productos/4434ff7aea86fec07a141d71a85268e08e168a29.png,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/44ac3521931e4d2dcafba68cfd2c41aeb5e26c3e.jpg,1283,multimedia/imagenes/productos/44ac3521931e4d2dcafba68cfd2c41aeb5e26c3e.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:e00d92eb6d60c126ec153b61456c8aa24e0e79bee68ffef53504037cf182501a,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,63a3d8c8d67f4f88a9f61539c399b035dfa2d9d5199baccbc0f95f496817424b,docs/migration/media-master.csv#multimedia/imagenes/productos/44ac3521931e4d2dcafba68cfd2c41aeb5e26c3e.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/45d713cde881c08fdfe7de02ac8aa51d7e531ced.jpg,675,multimedia/imagenes/productos/45d713cde881c08fdfe7de02ac8aa51d7e531ced.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:c7e69fab482d4f1895dec01dbf65bcac562e94bec390197a63441539c3e4efa6,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,40137a2ca4042b8c55d6ad89c8eba1b2e01d52c57ff13ba70e088c095ac9ecd6,docs/migration/media-master.csv#multimedia/imagenes/productos/45d713cde881c08fdfe7de02ac8aa51d7e531ced.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/4642ed1152768003ba74c0c5b07deb1b7b6d25b5.jpg,431|1065|1140,multimedia/imagenes/productos/4642ed1152768003ba74c0c5b07deb1b7b6d25b5.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:a4c9cccdec4358edb574b8f24c19a8779f1bb2e3a39c23a97f243b3598f8d051,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,28c7f75f3daaf82361b66da56f967d54c80eebce4dab1f7d30a9a85dd54ac1d7,docs/migration/media-master.csv#multimedia/imagenes/productos/4642ed1152768003ba74c0c5b07deb1b7b6d25b5.jpg,Regenerate from original only after external URL/use review; do not import automatically.
media,asset:multimedia/imagenes/productos/4743716b36d08853d49c8cdb4c43b932ec851f53.jpg,34|354|1202,multimedia/imagenes/productos/4743716b36d08853d49c8cdb4c43b932ec851f53.jpg,,IMAGE_APPARENTLY_UNUSED|DERIVED,Attachment,attachment,candidate:media:c2bdcde21591e63ba2de8807357f641e255ca7d417a50ba0085116976143202a,REVIEW,ARCHITECTURE_ONLY,NO,STRONG_INFERENCE,7375125292249d8457002eb5a8ef3f778195bd9403836d86bf80f770d83f6129,docs/migration/media-master.csv#multimedia/imagenes/productos/4743716b36d08853d49c8cdb4c43b932ec851f53.jpg,Regenerate from original only after external URL/use review; do not import automatically.
